Year,UNIT_MEASURE,SERIES,Regions,Value
2015,mln.people,,Atyrau,171.99110000000002
2015,mln.people,,Batys Kazakhstan,436.3374
2015,mln.people,,Zhambyl,929.4778
2015,mln.people,,Karagandy,2421.1873
2015,mln.people,,Kostanay,1745.1796000000002
2015,mln.people,,Kyzylorda,298.0711
2015,mln.people,,Mangistau,85.31269999999999
2015,mln.people,,Ontustik Kazakhstan,2347.3653
2015,mln.people,,Pavlodar,1240.8
2015,mln.people,,Soltustik Kazakhstan,495.21
2015,mln.people,,Shygys Kazakhstan,1680.9931
2015,mln.people,,Nur-Sultan city,2279.047
2015,mln.people,,Almaty city,4984.7576
2015,millions tonnes,_L_KZ_090102_1J,,3174.0218
2015,millions tonnes,_L_KZ_090102_1J,Akmola,120.29
2015,millions tonnes,_L_KZ_090102_1J,Aktobe,70.0716
2015,millions tonnes,_L_KZ_090102_1J,Almaty,167.2421
2015,millions tonnes,_L_KZ_090102_1J,Atyrau,75.7217
2015,millions tonnes,_L_KZ_090102_1J,Batys Kazakhstan,39.4646
2015,millions tonnes,_L_KZ_090102_1J,Zhambyl,91.3309
2015,millions tonnes,_L_KZ_090102_1J,Karagandy,709.863
2015,millions tonnes,_L_KZ_090102_1J,Kostanay,294.8958
2015,millions tonnes,_L_KZ_090102_1J,Kyzylorda,108.6799
2015,millions tonnes,_L_KZ_090102_1J,Mangistau,225.3372
2015,millions tonnes,_L_KZ_090102_1J,Ontustik Kazakhstan,154.9654
2015,millions tonnes,_L_KZ_090102_1J,Pavlodar,93.554
2015,millions tonnes,_L_KZ_090102_1J,Soltustik Kazakhstan,49.6684
2015,millions tonnes,_L_KZ_090102_1J,Shygys Kazakhstan,598.3322
2015,millions tonnes,_L_KZ_090102_1J,Nur-Sultan city,142.5343
2015,millions tonnes,_L_KZ_090102_1J,Almaty city,232.0707
2015,mln.people,Passengers transported by all means of transport,,21810.6683
2015,mln.people,Passengers transported by all means of transport,Akmola,1729.4592
2015,mln.people,Passengers transported by all means of transport,Aktobe,264.7132
2015,mln.people,Passengers transported by all means of transport,Almaty,706.712
2015,mln.people,Passengers transported by all means of transport,Atyrau,171.9868
2015,mln.people,Passengers transported by all means of transport,Batys Kazakhstan,435.9869
2015,mln.people,Passengers transported by all means of transport,Zhambyl,929.4778
2015,mln.people,Passengers transported by all means of transport,Karagandy,2421.1807
2015,mln.people,Passengers transported by all means of transport,Kostanay,1745.1796
2015,mln.people,Passengers transported by all means of transport,Kyzylorda,298.0712
2015,mln.people,Passengers transported by all means of transport,Mangistau,85.3127
2015,mln.people,Passengers transported by all means of transport,Ontustik Kazakhstan,2346.1406
2015,mln.people,Passengers transported by all means of transport,Pavlodar,1240.793
2015,mln.people,Passengers transported by all means of transport,Soltustik Kazakhstan,495.21
2015,mln.people,Passengers transported by all means of transport,Shygys Kazakhstan,1680.9916
2015,mln.people,Passengers transported by all means of transport,Nur-Sultan city,2279.0198
2015,mln.people,Passengers transported by all means of transport,Almaty city,4980.433
2015,tons,transported by air,,17178.2
2015,tons,transported by air,Batys Kazakhstan,131.0
2015,tons,transported by air,Almaty city,15956.2
2015,thousand people,passengers transported by air,,5922.8
2015,thousand people,passengers transported by air,Almaty,25.2
2015,thousand people,passengers transported by air,Atyrau,4.3
2015,thousand people,passengers transported by air,Batys Kazakhstan,332.4
2015,thousand people,passengers transported by air,Ontustik Kazakhstan,1224.7
2015,thousand people,passengers transported by air,Almaty city,5.2
2015,thousand people,passengers transported by air,Shymkent city,4324.4
2015,millions tonnes,performance indicators of pipeline transport,,214.643
2015,millions tonnes,performance indicators of pipeline transport,Atyrau,68.63719999999999
2015,millions tonnes,Перевезено грузов с морским транспортом,,2.4766
2015,millions tonnes,Перевезено грузов с морским транспортом,Mangistau,2.4766
2016,millions tonnes,Cargo transported by all means of transport,,3729.184
2016,millions tonnes,Pipeline,,205.8276
2016,millions tonnes,Railway,,338.9286
2016,millions tonnes,Automobile,,3180.6557
2016,millions tonnes,Air,,0.1801589999999999
2016,millions tonnes,Inland water еransport,,1.1886
2016,millions tonnes,nautical,,2.5655
2016,millions tonnes,,Akmola,113.1055
2016,millions tonnes,,Aktobe,76.3227
2016,millions tonnes,,Almaty,178.9613
2016,millions tonnes,,Atyrau,145.0933
2016,millions tonnes,,Batys Kazakhstan,39.4149
2016,millions tonnes,,Zhambyl,91.2506
2016,millions tonnes,,Karagandy,727.4763
2016,millions tonnes,,Kostanay,277.25890000000004
2016,millions tonnes,,Kyzylorda,104.2945
2016,millions tonnes,,Mangistau,218.917
2016,millions tonnes,,Ontustik Kazakhstan,158.74720000000002
2016,millions tonnes,,Pavlodar,131.4623
2016,millions tonnes,,Soltustik Kazakhstan,48.1812
2016,millions tonnes,,Shygys Kazakhstan,582.4344
2016,millions tonnes,,Nur-Sultan city,142.55360000000002
2016,millions tonnes,,Almaty city,252.2656
2016,mln.people,Passengers transported by all means of transport,,22332.7906
2016,mln.people,Railway transport,,23.0732
2016,mln.people,Automobile,,22239.3609
2016,mln.people,Inland water еransport,,0.0904
2016,mln.people,Air,,6.0217
2016,mln.people,City electric transport,,64.2
2016,mln.people,,Akmola,1700.0768999999998
2016,mln.people,,Aktobe,278.4214
2016,mln.people,,Almaty,808.2825
2016,mln.people,,Atyrau,181.0197
2016,mln.people,,Batys Kazakhstan,434.3315
2016,mln.people,,Zhambyl,957.2865
2016,mln.people,,Karagandy,2418.1113
2016,mln.people,,Kostanay,1751.732
2016,mln.people,,Kyzylorda,335.4689
2016,mln.people,,Mangistau,84.8014
2016,mln.people,,Ontustik Kazakhstan,2478.4727000000003
2016,mln.people,,Pavlodar,1244.4928
2016,mln.people,,Soltustik Kazakhstan,506.7977
2016,mln.people,,Shygys Kazakhstan,1705.1507
2016,mln.people,,Nur-Sultan city,2441.0568
2016,mln.people,,Almaty city,4984.2147
2016,millions tonnes,_L_KZ_090102_1J,,3180.6557000000003
2016,millions tonnes,_L_KZ_090102_1J,Akmola,113.1055
2016,millions tonnes,_L_KZ_090102_1J,Aktobe,76.3227
2016,millions tonnes,_L_KZ_090102_1J,Almaty,178.9613
2016,millions tonnes,_L_KZ_090102_1J,Atyrau,74.95530000000001
2016,millions tonnes,_L_KZ_090102_1J,Batys Kazakhstan,39.4086
2016,millions tonnes,_L_KZ_090102_1J,Zhambyl,91.2506
2016,millions tonnes,_L_KZ_090102_1J,Karagandy,727.4763
2016,millions tonnes,_L_KZ_090102_1J,Kostanay,277.25890000000004
2016,millions tonnes,_L_KZ_090102_1J,Kyzylorda,104.2945
2016,millions tonnes,_L_KZ_090102_1J,Mangistau,216.3514
2016,millions tonnes,_L_KZ_090102_1J,Ontustik Kazakhstan,158.74620000000002
2016,millions tonnes,_L_KZ_090102_1J,Pavlodar,97.68
2016,millions tonnes,_L_KZ_090102_1J,Soltustik Kazakhstan,48.1812
2016,millions tonnes,_L_KZ_090102_1J,Shygys Kazakhstan,581.861
2016,millions tonnes,_L_KZ_090102_1J,Nur-Sultan city,142.55360000000002
2016,millions tonnes,_L_KZ_090102_1J,Almaty city,252.2488
2016,mln.people,Passengers transported by all means of transport,,22303.6054
2016,mln.people,Passengers transported by all means of transport,Akmola,1700.0769
2016,mln.people,Passengers transported by all means of transport,Aktobe,278.4214
2016,mln.people,Passengers transported by all means of transport,Almaty,808.2663
2016,mln.people,Passengers transported by all means of transport,Atyrau,181.0196
2016,mln.people,Passengers transported by all means of transport,Batys Kazakhstan,433.5816
2016,mln.people,Passengers transported by all means of transport,Zhambyl,957.2865
2016,mln.people,Passengers transported by all means of transport,Karagandy,2418.1048
2016,mln.people,Passengers transported by all means of transport,Kostanay,1751.732
2016,mln.people,Passengers transported by all means of transport,Kyzylorda,335.4689
2016,mln.people,Passengers transported by all means of transport,Mangistau,84.8014
2016,mln.people,Passengers transported by all means of transport,Ontustik Kazakhstan,2477.1838
2016,mln.people,Passengers transported by all means of transport,Pavlodar,1244.4493
2016,mln.people,Passengers transported by all means of transport,Soltustik Kazakhstan,506.7977
2016,mln.people,Passengers transported by all means of transport,Shygys Kazakhstan,1705.1432
2016,mln.people,Passengers transported by all means of transport,Nur-Sultan city,2441.0029
2016,mln.people,Passengers transported by all means of transport,Almaty city,4980.2693
2016,tons,transported by air,,18015.9
2016,tons,transported by air,Almaty city,16810.9
2016,thousand people,passengers transported by air,,6021.7
2016,thousand people,passengers transported by air,Almaty,16.2
2016,thousand people,passengers transported by air,Atyrau,0.1
2016,thousand people,passengers transported by air,Ontustik Kazakhstan,1288.9
2016,thousand people,passengers transported by air,Almaty city,34.6
2016,thousand people,passengers transported by air,Shymkent city,3945.5
2016,millions tonnes,performance indicators of pipeline transport,,205.8276
2016,millions tonnes,performance indicators of pipeline transport,Atyrau,70.138
2016,millions tonnes,Перевезено грузов с морским транспортом,,2.5655
2016,millions tonnes,Перевезено грузов с морским транспортом,Mangistau,2.5655
2017,millions tonnes,Cargo transported by all means of transport,,3946.1
2017,millions tonnes,Pipeline,,232.8066
2017,millions tonnes,Railway,,387.2367
2017,millions tonnes,Automobile,,3322.2673
2017,millions tonnes,Air,,0.225
2017,millions tonnes,Inland water еransport,,1.6494
2017,millions tonnes,nautical,,2.1026
2017,millions tonnes,,Akmola,116.1388
2017,millions tonnes,,Aktobe,76.82260000000001
2017,millions tonnes,,Almaty,181.0825
2017,millions tonnes,,Atyrau,154.22220000000002
2017,millions tonnes,,Batys Kazakhstan,39.2652
2017,millions tonnes,,Zhambyl,100.1437
2017,millions tonnes,,Karagandy,795.5184
2017,millions tonnes,,Kostanay,291.5305
2017,millions tonnes,,Kyzylorda,104.6007
2017,millions tonnes,,Mangistau,238.5572
2017,millions tonnes,,Pavlodar,133.1318
2017,millions tonnes,,Soltustik Kazakhstan,51.363
2017,millions tonnes,,Shygys Kazakhstan,600.835
2017,millions tonnes,,Almaty city,256.0017
2017,mln.people,Passengers transported by all means of transport,,22744.7
2017,mln.people,Railway transport,,22.91428
2017,mln.people,Automobile,,22643.55407
2017,mln.people,Inland water еransport,,0.05871
2017,mln.people,Air,,7.36373
2017,mln.people,City electric transport,,70.6
2017,mln.people,,Akmola,1643.88891
2017,mln.people,,Aktobe,294.68461
2017,mln.people,,Almaty,872.9694300000001
2017,mln.people,,Batys Kazakhstan,451.51746
2017,mln.people,,Zhambyl,957.34209
2017,mln.people,,Kostanay,1796.55025
2017,mln.people,,Kyzylorda,367.48218
2017,mln.people,,Mangistau,88.77477999999999
2017,mln.people,,Ontustik Kazakhstan,2607.55932
2017,mln.people,,Pavlodar,1225.04715
2017,mln.people,,Soltustik Kazakhstan,501.64852
2017,mln.people,,Shygys Kazakhstan,1709.15771
2017,mln.people,,Almaty city,5097.16986
2017,millions tonnes,_L_KZ_090102_1J,,3322.3
2017,millions tonnes,_L_KZ_090102_1J,Akmola,116.1388
2017,millions tonnes,_L_KZ_090102_1J,Aktobe,76.82260000000001
2017,millions tonnes,_L_KZ_090102_1J,Almaty,181.0825
2017,millions tonnes,_L_KZ_090102_1J,Atyrau,75.89789999999999
2017,millions tonnes,_L_KZ_090102_1J,Batys Kazakhstan,39.257
2017,millions tonnes,_L_KZ_090102_1J,Zhambyl,100.1437
2017,millions tonnes,_L_KZ_090102_1J,Karagandy,795.5184
2017,millions tonnes,_L_KZ_090102_1J,Kostanay,291.5305
2017,millions tonnes,_L_KZ_090102_1J,Kyzylorda,104.6007
2017,millions tonnes,_L_KZ_090102_1J,Mangistau,236.4546
2017,millions tonnes,_L_KZ_090102_1J,Pavlodar,88.61210000000001
2017,millions tonnes,_L_KZ_090102_1J,Soltustik Kazakhstan,51.363
2017,millions tonnes,_L_KZ_090102_1J,Shygys Kazakhstan,600.2448
2017,millions tonnes,_L_KZ_090102_1J,Almaty city,254.4981
2017,mln.people,Passengers transported by all means of transport,,22690.2727
2017,mln.people,Passengers transported by all means of transport,Akmola,1643.88891
2017,mln.people,Passengers transported by all means of transport,Aktobe,294.68426
2017,mln.people,Passengers transported by all means of transport,Almaty,872.62324
2017,mln.people,Passengers transported by all means of transport,Atyrau,180.9716
2017,mln.people,Passengers transported by all means of transport,Batys Kazakhstan,421.65929
2017,mln.people,Passengers transported by all means of transport,Zhambyl,957.92317
2017,mln.people,Passengers transported by all means of transport,Karagandy,2397.66763
2017,mln.people,Passengers transported by all means of transport,Kostanay,1796.48536
2017,mln.people,Passengers transported by all means of transport,Kyzylorda,367.4792
2017,mln.people,Passengers transported by all means of transport,Mangistau,88.77478
2017,mln.people,Passengers transported by all means of transport,Ontustik Kazakhstan,2605.59028
2017,mln.people,Passengers transported by all means of transport,Pavlodar,1225.0438
2017,mln.people,Passengers transported by all means of transport,Soltustik Kazakhstan,501.62569
2017,mln.people,Passengers transported by all means of transport,Shygys Kazakhstan,1708.7702
2017,mln.people,Passengers transported by all means of transport,Nur-Sultan city,2528.43612
2017,mln.people,Passengers transported by all means of transport,Almaty city,5098.64917
2017,tons,transported by air,,22449.9
2017,tons,transported by air,Almaty city,20345.2
2017,thousand people,passengers transported by air,,7363.73
2017,thousand people,passengers transported by air,Almaty,10.56
2017,thousand people,passengers transported by air,Atyrau,0.16
2017,thousand people,passengers transported by air,Ontustik Kazakhstan,1931.83
2017,thousand people,passengers transported by air,Almaty city,33.15
2017,thousand people,passengers transported by air,Shymkent city,4467.04
2017,millions tonnes,performance indicators of pipeline transport,,232.81463
2017,millions tonnes,performance indicators of pipeline transport,Atyrau,78.26332000000001
2017,millions tonnes,performance indicators of pipeline transport,Pavlodar,43.46839
2017,millions tonnes,Перевезено грузов с морским транспортом,,2.10262
2017,millions tonnes,Перевезено грузов с морским транспортом,Mangistau,2.10262
2018,millions tonnes,Cargo transported by all means of transport,,4103.7588
2018,millions tonnes,Pipeline,,281.4156
2018,millions tonnes,Railway,,397.8848
2018,millions tonnes,Air,,0.0441
2018,millions tonnes,Inland water еransport,,1.2
2018,millions tonnes,,Akmola,126.5051
2018,millions tonnes,,Aktobe,79.1306
2018,millions tonnes,,Almaty,184.551
2018,millions tonnes,,Atyrau,174.3429
2018,millions tonnes,,Zhambyl,103.934
2018,millions tonnes,,Karagandy,821.1701999999999
2018,millions tonnes,,Kostanay,297.05690000000004
2018,millions tonnes,,Kyzylorda,104.6846
2018,millions tonnes,,Mangistau,238.4913
2018,millions tonnes,,Pavlodar,142.2399
2018,millions tonnes,,Soltustik Kazakhstan,51.457
2018,millions tonnes,,Turkistan,71.02069999999999
2018,millions tonnes,,Shygys Kazakhstan,631.5006999999999
2018,millions tonnes,,Nur-Sultan city,154.173
2018,millions tonnes,,Almaty city,247.0462
2018,mln.people,Passengers transported by all means of transport,,23021.597670000003
2018,mln.people,Railway transport,,23.09138
2018,mln.people,Automobile,,22911.47359
2018,mln.people,Air,,7.55559
2018,mln.people,City electric transport,,69.7
2018,mln.people,,Aktobe,304.3364
2018,mln.people,,Zhambyl,987.3684
2018,mln.people,,Kostanay,1805.5874
2018,mln.people,,Kyzylorda,397.4477
2018,mln.people,,Soltustik Kazakhstan,507.3725
2018,mln.people,,Turkistan,820.6451
2018,mln.people,,Almaty city,5202.1561
2018,mln.people,,Shymkent city,1808.1329
2018,millions tonnes,_L_KZ_090102_1J,Akmola,126.5051
2018,millions tonnes,_L_KZ_090102_1J,Aktobe,79.1306
2018,millions tonnes,_L_KZ_090102_1J,Almaty,184.551
2018,millions tonnes,_L_KZ_090102_1J,Batys Kazakhstan,39.4551
2018,millions tonnes,_L_KZ_090102_1J,Zhambyl,103.934
2018,millions tonnes,_L_KZ_090102_1J,Karagandy,821.1702
2018,millions tonnes,_L_KZ_090102_1J,Kostanay,297.0569
2018,millions tonnes,_L_KZ_090102_1J,Kyzylorda,104.6846
2018,millions tonnes,_L_KZ_090102_1J,Soltustik Kazakhstan,51.457
2018,millions tonnes,_L_KZ_090102_1J,Turkistan,71.0207
2018,millions tonnes,_L_KZ_090102_1J,Shygys Kazakhstan,631.0624
2018,millions tonnes,_L_KZ_090102_1J,Nur-Sultan city,154.173
2018,millions tonnes,_L_KZ_090102_1J,Almaty city,247.0056
2018,mln.people,Passengers transported by all means of transport,,22982.2175
2018,mln.people,Passengers transported by all means of transport,Aktobe,304.3364
2018,mln.people,Passengers transported by all means of transport,Zhambyl,987.3684
2018,mln.people,Passengers transported by all means of transport,Kostanay,1805.5874
2018,mln.people,Passengers transported by all means of transport,Kyzylorda,397.4477
2018,mln.people,Passengers transported by all means of transport,Soltustik Kazakhstan,507.3725
2018,mln.people,Passengers transported by all means of transport,Turkistan,820.6451
2018,mln.people,Passengers transported by all means of transport,Almaty city,5197.7759
2018,mln.people,Passengers transported by all means of transport,Shymkent city,1805.9163
2018,tons,transported by air,,44140.0
2018,tons,transported by air,Almaty city,40560.0
2018,thousand people,passengers transported by air,,7555.6
2018,thousand people,passengers transported by air,Almaty city,33.4
2018,thousand people,passengers transported by air,Shymkent city,4380.2
2018,millions tonnes,performance indicators of pipeline transport,,281.4156
2019,millions tonnes,Cargo transported by all means of transport,,4222.7
2019,millions tonnes,Pipeline,,273.031
2019,millions tonnes,Railway,,397.026
2019,millions tonnes,Automobile,,3550.4713
2019,millions tonnes,Air,,0.0266999999999999
2019,millions tonnes,Inland water еransport,,1.3193
2019,millions tonnes,nautical,,0.8281000000000001
2019,millions tonnes,,Akmola,129.9579
2019,millions tonnes,,Aktobe,83.0015
2019,millions tonnes,,Almaty,197.1122
2019,millions tonnes,,Atyrau,175.7054
2019,millions tonnes,,Batys Kazakhstan,39.9643
2019,millions tonnes,,Zhambyl,103.4327
2019,millions tonnes,,Karagandy,864.575
2019,millions tonnes,,Kostanay,320.1322
2019,millions tonnes,,Kyzylorda,107.0448
2019,millions tonnes,,Mangistau,233.0003
2019,millions tonnes,,Pavlodar,133.84920000000002
2019,millions tonnes,,Soltustik Kazakhstan,52.3177
2019,millions tonnes,,Turkistan,85.9932
2019,millions tonnes,,Shygys Kazakhstan,661.5231
2019,millions tonnes,,Nur-Sultan city,155.0832
2019,millions tonnes,,Almaty city,257.46770000000004
2019,millions tonnes,,Shymkent city,111.1811
2019,mln.people,Passengers transported by all means of transport,,23835.78756
2019,mln.people,Railway transport,,22.35073
2019,mln.people,Automobile,,23719.169
2019,mln.people,Inland water еransport,,0.03638
2019,mln.people,nautical,,0.06218
2019,mln.people,Air,,8.644860000000001
2019,mln.people,City electric transport,,85.5239299999997
2019,mln.people,,Akmola,1744.94877
2019,mln.people,,Aktobe,319.45884
2019,mln.people,,Almaty,937.85592
2019,mln.people,,Atyrau,195.22197
2019,mln.people,,Batys Kazakhstan,429.37774
2019,mln.people,,Zhambyl,1056.31221
2019,mln.people,,Karagandy,2474.03012
2019,mln.people,,Kostanay,1868.63867
2019,mln.people,,Kyzylorda,405.7613
2019,mln.people,,Mangistau,90.42301
2019,mln.people,,Pavlodar,1237.74897
2019,mln.people,,Soltustik Kazakhstan,508.72275
2019,mln.people,,Turkistan,997.94553
2019,mln.people,,Shygys Kazakhstan,1716.28657
2019,mln.people,,Nur-Sultan city,2574.16292
2019,mln.people,,Almaty city,5588.94337
2019,mln.people,,Shymkent city,1667.59818
2019,millions tonnes,_L_KZ_090102_1J,,3550.4713
2019,millions tonnes,_L_KZ_090102_1J,Akmola,129.9579
2019,millions tonnes,_L_KZ_090102_1J,Aktobe,83.0015
2019,millions tonnes,_L_KZ_090102_1J,Almaty,197.1122
2019,millions tonnes,_L_KZ_090102_1J,Atyrau,61.4721
2019,millions tonnes,_L_KZ_090102_1J,Batys Kazakhstan,39.96
2019,millions tonnes,_L_KZ_090102_1J,Zhambyl,103.4327
2019,millions tonnes,_L_KZ_090102_1J,Karagandy,864.575
2019,millions tonnes,_L_KZ_090102_1J,Kostanay,320.1322
2019,millions tonnes,_L_KZ_090102_1J,Kyzylorda,107.0448
2019,millions tonnes,_L_KZ_090102_1J,Mangistau,232.1722
2019,millions tonnes,_L_KZ_090102_1J,Pavlodar,88.7057
2019,millions tonnes,_L_KZ_090102_1J,Soltustik Kazakhstan,52.3177
2019,millions tonnes,_L_KZ_090102_1J,Turkistan,85.9932
2019,millions tonnes,_L_KZ_090102_1J,Shygys Kazakhstan,660.8879000000001
2019,millions tonnes,_L_KZ_090102_1J,Nur-Sultan city,155.0832
2019,millions tonnes,_L_KZ_090102_1J,Almaty city,257.4451
2019,millions tonnes,_L_KZ_090102_1J,Shymkent city,111.1777
2019,mln.people,Passengers transported by all means of transport,,23804.69341
2019,mln.people,Passengers transported by all means of transport,Akmola,1744.94877
2019,mln.people,Passengers transported by all means of transport,Aktobe,319.45884
2019,mln.people,Passengers transported by all means of transport,Almaty,937.84325
2019,mln.people,Passengers transported by all means of transport,Atyrau,195.22197
2019,mln.people,Passengers transported by all means of transport,Batys Kazakhstan,428.65968
2019,mln.people,Passengers transported by all means of transport,Zhambyl,1056.31221
2019,mln.people,Passengers transported by all means of transport,Karagandy,2474.0225
2019,mln.people,Passengers transported by all means of transport,Kostanay,1868.63867
2019,mln.people,Passengers transported by all means of transport,Kyzylorda,405.7613
2019,mln.people,Passengers transported by all means of transport,Mangistau,90.36082
2019,mln.people,Passengers transported by all means of transport,Pavlodar,1237.74897
2019,mln.people,Passengers transported by all means of transport,Soltustik Kazakhstan,508.72275
2019,mln.people,Passengers transported by all means of transport,Turkistan,997.94552
2019,mln.people,Passengers transported by all means of transport,Shygys Kazakhstan,1716.2788400000002
2019,mln.people,Passengers transported by all means of transport,Nur-Sultan city,2574.14433
2019,mln.people,Passengers transported by all means of transport,Almaty city,5583.40504
2019,mln.people,Passengers transported by all means of transport,Shymkent city,1665.21993
2019,tons,transported by air,,267211.0
2019,tons,transported by air,Almaty city,225511.0
2019,thousand people,passengers transported by air,,8644.86
2019,thousand people,passengers transported by air,Almaty,12.67
2019,thousand people,passengers transported by air,Turkistan,0.0
2019,thousand people,passengers transported by air,Shygys Kazakhstan,0.01
2019,thousand people,passengers transported by air,Shymkent city,5538.33
2019,millions tonnes,performance indicators of pipeline transport,,273.031
2019,millions tonnes,performance indicators of pipeline transport,Atyrau,114.2332
2019,millions tonnes,Перевезено грузов с морским транспортом,,0.8281000000000001
2019,millions tonnes,Перевезено грузов с морским транспортом,Mangistau,0.8281000000000001
2019,millions tonnes,Перевезено пассажиров с морским транспортом,,0.06218
2019,millions tonnes,Перевезено пассажиров с морским транспортом,Mangistau,0.06218
