Year,UNIT_MEASURE,Area,Sex,Regions,Value
2019,Percent,Population of urban areas,Male,Atyrau,90.17212241656412
2019,Percent,Population of urban areas,Female,Atyrau,87.04452747990425
2019,Percent,Population of rural areas,,Atyrau,80.53095323316401
2019,Percent,Population of rural areas,Male,Atyrau,79.1919957553248
2019,Percent,Population of rural areas,Female,Atyrau,81.88259419092215
2019,Percent,,,Batys Kazakhstan,87.55776966246414
2019,Percent,,Male,Batys Kazakhstan,87.42274429555228
2019,Percent,,Female,Batys Kazakhstan,87.68272374020847
2019,Percent,Population of urban areas,,Batys Kazakhstan,94.46380048452421
2019,Percent,Population of urban areas,Male,Batys Kazakhstan,95.0352901676557
2019,Percent,Population of urban areas,Female,Batys Kazakhstan,93.97939203088413
2019,Percent,Population of rural areas,,Batys Kazakhstan,80.16194186803315
2019,Percent,Population of rural areas,Male,Batys Kazakhstan,80.00270344297692
2019,Percent,Population of rural areas,Female,Batys Kazakhstan,80.32377950023137
2019,Percent,,,Zhambyl,81.35257295154081
2019,Percent,,Male,Zhambyl,81.42272348595377
2019,Percent,,Female,Zhambyl,81.28538374689262
2019,Percent,Population of urban areas,,Zhambyl,76.80564140831339
2019,Percent,Population of urban areas,Male,Zhambyl,74.91748990923891
2019,Percent,Population of urban areas,Female,Zhambyl,78.47215558917962
2019,Percent,Population of rural areas,,Zhambyl,84.33081501949083
2019,Percent,Population of rural areas,Male,Zhambyl,85.39749153512328
2019,Percent,Population of rural areas,Female,Zhambyl,83.25308461392852
2019,Percent,,,Karagandy,89.66930912758448
2019,Percent,,Male,Karagandy,90.03760236867475
2019,Percent,,Female,Karagandy,89.34224818069781
2019,Percent,Population of urban areas,,Karagandy,90.0004303808364
2019,Percent,Population of urban areas,Male,Karagandy,90.34777504073558
2019,Percent,Population of urban areas,Female,Karagandy,89.70281018775326
2019,Percent,Population of rural areas,,Karagandy,88.37113279272663
2019,Percent,Population of rural areas,Male,Karagandy,88.92695633724793
2019,Percent,Population of rural areas,Female,Karagandy,87.80352758028536
2019,Percent,,,Kostanay,91.84251913312801
2019,Percent,,Male,Kostanay,92.57293091314682
2019,Percent,,Female,Kostanay,91.19136146633474
2019,Percent,Population of urban areas,,Kostanay,95.58685144297195
2019,Percent,Population of urban areas,Male,Kostanay,95.60435676161524
2019,Percent,Population of urban areas,Female,Kostanay,95.5722646963532
2019,Percent,Population of rural areas,,Kostanay,87.35132218470531
2019,Percent,Population of rural areas,Male,Kostanay,89.21005164745291
2019,Percent,Population of rural areas,Female,Kostanay,85.55505330882849
2019,Percent,,,Kyzylorda,82.22601708272047
2019,Percent,,Male,Kyzylorda,80.79084543245607
2019,Percent,,Female,Kyzylorda,83.65614906687256
2019,Percent,Population of urban areas,,Kyzylorda,86.4960470234652
2019,Percent,Population of urban areas,Male,Kyzylorda,84.11370265381419
2019,Percent,Population of urban areas,Female,Kyzylorda,88.74985847149212
2019,Percent,Population of rural areas,,Kyzylorda,78.87415835899576
2019,Percent,Population of rural areas,Male,Kyzylorda,78.3011713585915
2019,Percent,Population of rural areas,Female,Kyzylorda,79.46889193817745
2019,Percent,,,Mangistau,91.57749868877038
2019,Percent,,Male,Mangistau,92.14973329991491
2019,Percent,,Female,Mangistau,91.01787104469574
2019,Percent,Population of urban areas,,Mangistau,94.53370247880467
2019,Percent,Population of urban areas,Male,Mangistau,95.27387710603699
2019,Percent,Population of urban areas,Female,Mangistau,93.80515083111021
2019,Percent,Population of rural areas,,Mangistau,89.564875553
2019,Percent,Population of rural areas,Male,Mangistau,90.01109052904499
2019,Percent,Population of rural areas,Female,Mangistau,89.13040331429333
2019,Percent,,,Pavlodar,86.38593634257899
2019,Percent,,Male,Pavlodar,86.61052737103941
2019,Percent,,Female,Pavlodar,86.18744912593512
2019,Percent,Population of urban areas,,Pavlodar,89.33343854672616
2019,Percent,Population of urban areas,Male,Pavlodar,89.16760233305472
2019,Percent,Population of urban areas,Female,Pavlodar,89.4723886108148
2019,Percent,Population of rural areas,,Pavlodar,79.247199883318
2019,Percent,Population of rural areas,Male,Pavlodar,80.97787097842283
2019,Percent,Population of rural areas,Female,Pavlodar,77.50780261280384
2019,Percent,,,Soltustik Kazakhstan,86.5617440586092
2019,Percent,,Male,Soltustik Kazakhstan,87.12644538101532
2019,Percent,,Female,Soltustik Kazakhstan,86.05061491059436
2019,Percent,Population of urban areas,,Soltustik Kazakhstan,91.10871979855236
2019,Percent,Population of urban areas,Male,Soltustik Kazakhstan,91.83205297502577
2019,Percent,Population of urban areas,Female,Soltustik Kazakhstan,90.51866820252943
2019,Percent,Population of rural areas,,Soltustik Kazakhstan,82.75007124019653
2019,Percent,Population of rural areas,Male,Soltustik Kazakhstan,83.55901115844702
2019,Percent,Population of rural areas,Female,Soltustik Kazakhstan,81.95153268243772
2019,Percent,,,Turkistan,82.52904458872291
2019,Percent,,Male,Turkistan,83.31113544133714
2019,Percent,,Female,Turkistan,81.72833559389353
2019,Percent,Population of urban areas,,Turkistan,79.55130816230613
2019,Percent,Population of urban areas,Male,Turkistan,78.20592112250189
2019,Percent,Population of urban areas,Female,Turkistan,80.90508489492642
2019,Percent,Population of rural areas,,Turkistan,83.22924940209454
2019,Percent,Population of rural areas,Male,Turkistan,84.49895164484563
2019,Percent,Population of rural areas,Female,Turkistan,81.92401855494651
2019,Percent,,,Shygys Kazakhstan,89.73957792581469
2019,Percent,,Male,Shygys Kazakhstan,89.85391384514374
2019,Percent,,Female,Shygys Kazakhstan,89.63688736152305
2019,Percent,Population of urban areas,,Shygys Kazakhstan,95.3212775852969
2019,Percent,Population of urban areas,Male,Shygys Kazakhstan,96.20867247043414
2019,Percent,Population of urban areas,Female,Shygys Kazakhstan,94.575242849774
2019,Percent,Population of rural areas,,Shygys Kazakhstan,80.78333218038776
2019,Percent,Population of rural areas,Male,Shygys Kazakhstan,80.53133366344112
2019,Percent,Population of rural areas,Female,Shygys Kazakhstan,81.03487997051099
2019,Percent,,,Nur-Sultan city,94.68484430376179
2019,Percent,,Male,Nur-Sultan city,98.0475976650202
2019,Percent,,Female,Nur-Sultan city,91.65671794177142
2019,Percent,,,Almaty city,88.34328696189951
2019,Percent,,Male,Almaty city,88.80549458330385
2019,Percent,,Female,Almaty city,87.96372567704782
2019,Percent,,,Shymkent city,88.62556452748156
2019,Percent,,Male,Shymkent city,89.29776418192449
2019,Percent,,Female,Shymkent city,88.01857636125095
