Year,UNIT_MEASURE,SERIES,Regions,Value
2015,thousands hectares,"Площадь территории, покрытой лесом",Aktobe,51.6
2015,thousands hectares,"Площадь территории, покрытой лесом",Almaty,1870.6
2015,thousands hectares,"Площадь территории, покрытой лесом",Atyrau,16.5
2015,thousands hectares,"Площадь территории, покрытой лесом",Batys Kazakhstan,103.9
2015,thousands hectares,"Площадь территории, покрытой лесом",Zhambyl,2240.6
2015,thousands hectares,"Площадь территории, покрытой лесом",Karagandy,153.3
2015,thousands hectares,"Площадь территории, покрытой лесом",Kostanay,236.4
2015,thousands hectares,"Площадь территории, покрытой лесом",Kyzylorda,3059.1
2015,thousands hectares,"Площадь территории, покрытой лесом",Mangistau,122.4
2015,thousands hectares,"Площадь территории, покрытой лесом",Pavlodar,254.5
2015,thousands hectares,"Площадь территории, покрытой лесом",Soltustik Kazakhstan,534.0
2015,thousands hectares,"Площадь территории, покрытой лесом",Turkistan,1623.7
2015,thousands hectares,"Площадь территории, покрытой лесом",Shygys Kazakhstan,2005.3
2015,M_METER3,Above-ground biomass in forest (tonnes),,412.2
2015,M_METER3,Above-ground biomass in forest (tonnes),Akmola,45.4
2015,M_METER3,Above-ground biomass in forest (tonnes),Aktobe,1.1
2015,M_METER3,Above-ground biomass in forest (tonnes),Almaty,40.7
2015,M_METER3,Above-ground biomass in forest (tonnes),Atyrau,0.5
2015,M_METER3,Above-ground biomass in forest (tonnes),Batys Kazakhstan,8.3
2015,M_METER3,Above-ground biomass in forest (tonnes),Zhambyl,3.4
2015,M_METER3,Above-ground biomass in forest (tonnes),Karagandy,4.6
2015,M_METER3,Above-ground biomass in forest (tonnes),Kostanay,15.5
2015,M_METER3,Above-ground biomass in forest (tonnes),Kyzylorda,5.9
2015,M_METER3,Above-ground biomass in forest (tonnes),Mangistau,0.1
2015,M_METER3,Above-ground biomass in forest (tonnes),Pavlodar,27.0
2015,M_METER3,Above-ground biomass in forest (tonnes),Soltustik Kazakhstan,52.0
2015,M_METER3,Above-ground biomass in forest (tonnes),Turkistan,3.1
2015,M_METER3,Above-ground biomass in forest (tonnes),Shygys Kazakhstan,204.6
2015,Percent,Изменение чистой площади лесов,,25.39999999999964
2015,Percent,Изменение чистой площади лесов,Akmola,0.9000000000000341
2015,Percent,Изменение чистой площади лесов,Aktobe,1.3000000000000045
2015,Percent,Изменение чистой площади лесов,Almaty,14.399999999999864
2015,Percent,Изменение чистой площади лесов,Atyrau,0.1000000000000014
2015,Percent,Изменение чистой площади лесов,Batys Kazakhstan,-2.0999999999999943
2015,Percent,Изменение чистой площади лесов,Zhambyl,4.5
2015,Percent,Изменение чистой площади лесов,Karagandy,-2.5
2015,Percent,Изменение чистой площади лесов,Kostanay,1.5
2015,Percent,Изменение чистой площади лесов,Kyzylorda,-3.900000000000091
2015,Percent,Изменение чистой площади лесов,Mangistau,0.0
2015,Percent,Изменение чистой площади лесов,Pavlodar,1.4000000000000057
2015,Percent,Изменение чистой площади лесов,Soltustik Kazakhstan,2.1000000000000227
2015,Percent,Изменение чистой площади лесов,Turkistan,6.900000000000091
2015,Percent,Изменение чистой площади лесов,Shygys Kazakhstan,0.599999999999909
2015,thousands hectares,Proportion of forest area within legally established protected areas,,12652.4
2015,thousands hectares,Proportion of forest area within legally established protected areas,Akmola,380.3
2015,thousands hectares,Proportion of forest area within legally established protected areas,Aktobe,51.6
2015,thousands hectares,Proportion of forest area within legally established protected areas,Almaty,1870.6
2015,thousands hectares,Proportion of forest area within legally established protected areas,Atyrau,16.5
2015,thousands hectares,Proportion of forest area within legally established protected areas,Batys Kazakhstan,103.9
2015,thousands hectares,Proportion of forest area within legally established protected areas,Zhambyl,2240.6
2015,thousands hectares,Proportion of forest area within legally established protected areas,Karagandy,153.3
2015,thousands hectares,Proportion of forest area within legally established protected areas,Kostanay,236.4
2015,thousands hectares,Proportion of forest area within legally established protected areas,Kyzylorda,3059.1
2015,thousands hectares,Proportion of forest area within legally established protected areas,Mangistau,122.4
2015,thousands hectares,Proportion of forest area within legally established protected areas,Pavlodar,254.5
2015,thousands hectares,Proportion of forest area within legally established protected areas,Soltustik Kazakhstan,534.0
2015,thousands hectares,Proportion of forest area within legally established protected areas,Turkistan,1623.7
2015,thousands hectares,Proportion of forest area within legally established protected areas,Shygys Kazakhstan,2005.3
2015,thousands hectares,Proportion of forest area with a long-term management plan,,12652.4
2015,thousands hectares,Proportion of forest area with a long-term management plan,Akmola,380.3
2015,thousands hectares,Proportion of forest area with a long-term management plan,Aktobe,51.6
2015,thousands hectares,Proportion of forest area with a long-term management plan,Almaty,1870.6
2015,thousands hectares,Proportion of forest area with a long-term management plan,Atyrau,16.5
2015,thousands hectares,Proportion of forest area with a long-term management plan,Batys Kazakhstan,103.9
2015,thousands hectares,Proportion of forest area with a long-term management plan,Zhambyl,2240.6
2015,thousands hectares,Proportion of forest area with a long-term management plan,Karagandy,153.3
2015,thousands hectares,Proportion of forest area with a long-term management plan,Kostanay,236.4
2015,thousands hectares,Proportion of forest area with a long-term management plan,Kyzylorda,3059.1
2015,thousands hectares,Proportion of forest area with a long-term management plan,Mangistau,122.4
2015,thousands hectares,Proportion of forest area with a long-term management plan,Pavlodar,254.5
2015,thousands hectares,Proportion of forest area with a long-term management plan,Soltustik Kazakhstan,534.0
2015,thousands hectares,Proportion of forest area with a long-term management plan,Turkistan,1623.7
2015,thousands hectares,Proportion of forest area with a long-term management plan,Shygys Kazakhstan,2005.3
2016,thousands hectares,"Площадь территории, покрытой лесом",,12706.8
2016,thousands hectares,"Площадь территории, покрытой лесом",Akmola,382.1
2016,thousands hectares,"Площадь территории, покрытой лесом",Aktobe,51.7
2016,thousands hectares,"Площадь территории, покрытой лесом",Almaty,1882.3
2016,thousands hectares,"Площадь территории, покрытой лесом",Atyrau,16.5
2016,thousands hectares,"Площадь территории, покрытой лесом",Batys Kazakhstan,106.0
2016,thousands hectares,"Площадь территории, покрытой лесом",Zhambyl,2240.7
2016,thousands hectares,"Площадь территории, покрытой лесом",Karagandy,153.3
2016,thousands hectares,"Площадь территории, покрытой лесом",Kostanay,238.2
2016,thousands hectares,"Площадь территории, покрытой лесом",Kyzylorda,3080.3
2016,thousands hectares,"Площадь территории, покрытой лесом",Mangistau,122.4
2016,thousands hectares,"Площадь территории, покрытой лесом",Pavlodar,257.1
2016,thousands hectares,"Площадь территории, покрытой лесом",Soltustik Kazakhstan,535.6
2016,thousands hectares,"Площадь территории, покрытой лесом",Turkistan,1630.1
2016,thousands hectares,"Площадь территории, покрытой лесом",Shygys Kazakhstan,2010.3
2016,M_METER3,Above-ground biomass in forest (tonnes),,412.2
2016,M_METER3,Above-ground biomass in forest (tonnes),Akmola,45.4
2016,M_METER3,Above-ground biomass in forest (tonnes),Aktobe,1.1
2016,M_METER3,Above-ground biomass in forest (tonnes),Almaty,40.7
2016,M_METER3,Above-ground biomass in forest (tonnes),Atyrau,0.5
2016,M_METER3,Above-ground biomass in forest (tonnes),Batys Kazakhstan,8.3
2016,M_METER3,Above-ground biomass in forest (tonnes),Zhambyl,3.4
2016,M_METER3,Above-ground biomass in forest (tonnes),Karagandy,4.6
2016,M_METER3,Above-ground biomass in forest (tonnes),Kostanay,15.5
2016,M_METER3,Above-ground biomass in forest (tonnes),Kyzylorda,5.9
2016,M_METER3,Above-ground biomass in forest (tonnes),Mangistau,0.1
2016,M_METER3,Above-ground biomass in forest (tonnes),Pavlodar,27.0
2016,M_METER3,Above-ground biomass in forest (tonnes),Soltustik Kazakhstan,52.0
2016,M_METER3,Above-ground biomass in forest (tonnes),Turkistan,3.1
2016,M_METER3,Above-ground biomass in forest (tonnes),Shygys Kazakhstan,204.6
2016,Percent,Изменение чистой площади лесов,,54.39999999999964
2016,Percent,Изменение чистой площади лесов,Akmola,1.8000000000000114
2016,Percent,Изменение чистой площади лесов,Aktobe,0.1000000000000014
2016,Percent,Изменение чистой площади лесов,Almaty,11.700000000000044
2016,Percent,Изменение чистой площади лесов,Atyrau,0.0
2016,Percent,Изменение чистой площади лесов,Batys Kazakhstan,2.0999999999999943
2016,Percent,Изменение чистой площади лесов,Zhambyl,0.099999999999909
2016,Percent,Изменение чистой площади лесов,Karagandy,0.0
2016,Percent,Изменение чистой площади лесов,Kostanay,1.8
2016,Percent,Изменение чистой площади лесов,Kyzylorda,21.200000000000276
2016,Percent,Изменение чистой площади лесов,Mangistau,0.0
2016,Percent,Изменение чистой площади лесов,Pavlodar,2.6000000000000227
2016,Percent,Изменение чистой площади лесов,Soltustik Kazakhstan,1.6000000000000227
2016,Percent,Изменение чистой площади лесов,Turkistan,6.399999999999864
2016,Percent,Изменение чистой площади лесов,Shygys Kazakhstan,5.0
2016,thousands hectares,Proportion of forest area within legally established protected areas,,12706.8
2016,thousands hectares,Proportion of forest area within legally established protected areas,Akmola,382.1
2016,thousands hectares,Proportion of forest area within legally established protected areas,Aktobe,51.7
2016,thousands hectares,Proportion of forest area within legally established protected areas,Almaty,1882.3
2016,thousands hectares,Proportion of forest area within legally established protected areas,Atyrau,16.5
2016,thousands hectares,Proportion of forest area within legally established protected areas,Batys Kazakhstan,106.0
2016,thousands hectares,Proportion of forest area within legally established protected areas,Zhambyl,2240.7
2016,thousands hectares,Proportion of forest area within legally established protected areas,Karagandy,153.3
2016,thousands hectares,Proportion of forest area within legally established protected areas,Kostanay,238.2
2016,thousands hectares,Proportion of forest area within legally established protected areas,Kyzylorda,3080.3
2016,thousands hectares,Proportion of forest area within legally established protected areas,Mangistau,122.4
2016,thousands hectares,Proportion of forest area within legally established protected areas,Pavlodar,257.1
2016,thousands hectares,Proportion of forest area within legally established protected areas,Soltustik Kazakhstan,535.6
2016,thousands hectares,Proportion of forest area within legally established protected areas,Turkistan,1630.1
2016,thousands hectares,Proportion of forest area within legally established protected areas,Shygys Kazakhstan,2010.3
2016,thousands hectares,Proportion of forest area with a long-term management plan,,12706.8
2016,thousands hectares,Proportion of forest area with a long-term management plan,Akmola,382.1
2016,thousands hectares,Proportion of forest area with a long-term management plan,Aktobe,51.7
2016,thousands hectares,Proportion of forest area with a long-term management plan,Almaty,1882.3
2016,thousands hectares,Proportion of forest area with a long-term management plan,Atyrau,16.5
2016,thousands hectares,Proportion of forest area with a long-term management plan,Batys Kazakhstan,106.0
2016,thousands hectares,Proportion of forest area with a long-term management plan,Zhambyl,2240.7
2016,thousands hectares,Proportion of forest area with a long-term management plan,Karagandy,153.3
2016,thousands hectares,Proportion of forest area with a long-term management plan,Kostanay,238.2
2016,thousands hectares,Proportion of forest area with a long-term management plan,Kyzylorda,3080.3
2016,thousands hectares,Proportion of forest area with a long-term management plan,Mangistau,122.4
2016,thousands hectares,Proportion of forest area with a long-term management plan,Pavlodar,257.1
2016,thousands hectares,Proportion of forest area with a long-term management plan,Soltustik Kazakhstan,535.6
2016,thousands hectares,Proportion of forest area with a long-term management plan,Turkistan,1630.1
2016,thousands hectares,Proportion of forest area with a long-term management plan,Shygys Kazakhstan,2010.3
2017,thousands hectares,"Площадь территории, покрытой лесом",,12903.5
2017,thousands hectares,"Площадь территории, покрытой лесом",Akmola,382.1
2017,thousands hectares,"Площадь территории, покрытой лесом",Aktobe,51.9
2017,thousands hectares,"Площадь территории, покрытой лесом",Almaty,1928.7
2017,thousands hectares,"Площадь территории, покрытой лесом",Atyrau,16.6
2017,thousands hectares,"Площадь территории, покрытой лесом",Batys Kazakhstan,91.2
2017,thousands hectares,"Площадь территории, покрытой лесом",Zhambyl,2361.3
2017,thousands hectares,"Площадь территории, покрытой лесом",Karagandy,153.5
2017,thousands hectares,"Площадь территории, покрытой лесом",Kostanay,240.0
2017,thousands hectares,"Площадь территории, покрытой лесом",Kyzylorda,3103.2
2017,thousands hectares,"Площадь территории, покрытой лесом",Mangistau,125.1
2017,thousands hectares,"Площадь территории, покрытой лесом",Pavlodar,258.4
2017,thousands hectares,"Площадь территории, покрытой лесом",Soltustik Kazakhstan,537.2
2017,thousands hectares,"Площадь территории, покрытой лесом",Turkistan,1639.2
2017,thousands hectares,"Площадь территории, покрытой лесом",Shygys Kazakhstan,2015.3
2017,M_METER3,Above-ground biomass in forest (tonnes),,421.8
2017,M_METER3,Above-ground biomass in forest (tonnes),Akmola,44.7
2017,M_METER3,Above-ground biomass in forest (tonnes),Aktobe,1.1
2017,M_METER3,Above-ground biomass in forest (tonnes),Almaty,49.4
2017,M_METER3,Above-ground biomass in forest (tonnes),Atyrau,0.5
2017,M_METER3,Above-ground biomass in forest (tonnes),Batys Kazakhstan,7.7
2017,M_METER3,Above-ground biomass in forest (tonnes),Zhambyl,3.4
2017,M_METER3,Above-ground biomass in forest (tonnes),Karagandy,5.5
2017,M_METER3,Above-ground biomass in forest (tonnes),Kostanay,17.3
2017,M_METER3,Above-ground biomass in forest (tonnes),Kyzylorda,5.9
2017,M_METER3,Above-ground biomass in forest (tonnes),Mangistau,0.1
2017,M_METER3,Above-ground biomass in forest (tonnes),Pavlodar,26.9
2017,M_METER3,Above-ground biomass in forest (tonnes),Soltustik Kazakhstan,49.6
2017,M_METER3,Above-ground biomass in forest (tonnes),Turkistan,3.2
2017,M_METER3,Above-ground biomass in forest (tonnes),Shygys Kazakhstan,206.5
2017,Percent,Изменение чистой площади лесов,,196.70000000000076
2017,Percent,Изменение чистой площади лесов,Akmola,0.0
2017,Percent,Изменение чистой площади лесов,Aktobe,0.1999999999999957
2017,Percent,Изменение чистой площади лесов,Almaty,46.40000000000009
2017,Percent,Изменение чистой площади лесов,Atyrau,0.1000000000000014
2017,Percent,Изменение чистой площади лесов,Batys Kazakhstan,-14.799999999999995
2017,Percent,Изменение чистой площади лесов,Zhambyl,120.60000000000036
2017,Percent,Изменение чистой площади лесов,Karagandy,0.1999999999999886
2017,Percent,Изменение чистой площади лесов,Kostanay,1.8000000000000114
2017,Percent,Изменение чистой площади лесов,Kyzylorda,22.89999999999964
2017,Percent,Изменение чистой площади лесов,Mangistau,2.6999999999999886
2017,Percent,Изменение чистой площади лесов,Pavlodar,1.2999999999999543
2017,Percent,Изменение чистой площади лесов,Soltustik Kazakhstan,1.6000000000000227
2017,Percent,Изменение чистой площади лесов,Turkistan,9.100000000000136
2017,Percent,Изменение чистой площади лесов,Shygys Kazakhstan,5.0
2017,thousands hectares,Proportion of forest area within legally established protected areas,,12903.5
2017,thousands hectares,Proportion of forest area within legally established protected areas,Akmola,382.1
2017,thousands hectares,Proportion of forest area within legally established protected areas,Aktobe,51.9
2017,thousands hectares,Proportion of forest area within legally established protected areas,Almaty,1928.7
2017,thousands hectares,Proportion of forest area within legally established protected areas,Atyrau,16.6
2017,thousands hectares,Proportion of forest area within legally established protected areas,Batys Kazakhstan,91.2
2017,thousands hectares,Proportion of forest area within legally established protected areas,Zhambyl,2361.3
2017,thousands hectares,Proportion of forest area within legally established protected areas,Karagandy,153.5
2017,thousands hectares,Proportion of forest area within legally established protected areas,Kostanay,240.0
2017,thousands hectares,Proportion of forest area within legally established protected areas,Kyzylorda,3103.2
2017,thousands hectares,Proportion of forest area within legally established protected areas,Mangistau,125.1
2017,thousands hectares,Proportion of forest area within legally established protected areas,Pavlodar,258.4
2017,thousands hectares,Proportion of forest area within legally established protected areas,Soltustik Kazakhstan,537.2
2017,thousands hectares,Proportion of forest area within legally established protected areas,Turkistan,1639.2
2017,thousands hectares,Proportion of forest area within legally established protected areas,Shygys Kazakhstan,2015.3
2017,thousands hectares,Proportion of forest area with a long-term management plan,,12903.5
2017,thousands hectares,Proportion of forest area with a long-term management plan,Akmola,382.1
2017,thousands hectares,Proportion of forest area with a long-term management plan,Aktobe,51.9
2017,thousands hectares,Proportion of forest area with a long-term management plan,Almaty,1928.7
2017,thousands hectares,Proportion of forest area with a long-term management plan,Atyrau,16.6
2017,thousands hectares,Proportion of forest area with a long-term management plan,Batys Kazakhstan,91.2
2017,thousands hectares,Proportion of forest area with a long-term management plan,Zhambyl,2361.3
2017,thousands hectares,Proportion of forest area with a long-term management plan,Karagandy,153.5
2017,thousands hectares,Proportion of forest area with a long-term management plan,Kostanay,240.0
2017,thousands hectares,Proportion of forest area with a long-term management plan,Kyzylorda,3103.2
2017,thousands hectares,Proportion of forest area with a long-term management plan,Mangistau,125.1
2017,thousands hectares,Proportion of forest area with a long-term management plan,Pavlodar,258.4
2017,thousands hectares,Proportion of forest area with a long-term management plan,Soltustik Kazakhstan,537.2
2017,thousands hectares,Proportion of forest area with a long-term management plan,Turkistan,1639.2
2017,thousands hectares,Proportion of forest area with a long-term management plan,Shygys Kazakhstan,2015.3
2018,thousands hectares,"Площадь территории, покрытой лесом",,12933.1
2018,thousands hectares,"Площадь территории, покрытой лесом",Akmola,383.8
2018,thousands hectares,"Площадь территории, покрытой лесом",Aktobe,52.5
2018,thousands hectares,"Площадь территории, покрытой лесом",Almaty,1949.5
2018,thousands hectares,"Площадь территории, покрытой лесом",Atyrau,18.7
2018,thousands hectares,"Площадь территории, покрытой лесом",Batys Kazakhstan,91.1
2018,thousands hectares,"Площадь территории, покрытой лесом",Zhambyl,2323.1
2018,thousands hectares,"Площадь территории, покрытой лесом",Karagandy,153.6
2018,thousands hectares,"Площадь территории, покрытой лесом",Kostanay,241.3
2018,thousands hectares,"Площадь территории, покрытой лесом",Kyzylorda,3118.9
2018,thousands hectares,"Площадь территории, покрытой лесом",Mangistau,125.2
2018,thousands hectares,"Площадь территории, покрытой лесом",Pavlodar,261.6
2018,thousands hectares,"Площадь территории, покрытой лесом",Soltustik Kazakhstan,538.5
2018,thousands hectares,"Площадь территории, покрытой лесом",Turkistan,1654.4
2018,thousands hectares,"Площадь территории, покрытой лесом",Shygys Kazakhstan,2020.9
2018,M_METER3,Above-ground biomass in forest (tonnes),,428.6
2018,M_METER3,Above-ground biomass in forest (tonnes),Akmola,45.5
2018,M_METER3,Above-ground biomass in forest (tonnes),Aktobe,1.2
2018,M_METER3,Above-ground biomass in forest (tonnes),Almaty,50.6
2018,M_METER3,Above-ground biomass in forest (tonnes),Atyrau,0.4
2018,M_METER3,Above-ground biomass in forest (tonnes),Batys Kazakhstan,7.9
2018,M_METER3,Above-ground biomass in forest (tonnes),Zhambyl,3.6
2018,M_METER3,Above-ground biomass in forest (tonnes),Karagandy,5.6
2018,M_METER3,Above-ground biomass in forest (tonnes),Kostanay,17.5
2018,M_METER3,Above-ground biomass in forest (tonnes),Kyzylorda,6.2
2018,M_METER3,Above-ground biomass in forest (tonnes),Mangistau,0.1
2018,M_METER3,Above-ground biomass in forest (tonnes),Pavlodar,27.4
2018,M_METER3,Above-ground biomass in forest (tonnes),Soltustik Kazakhstan,50.2
2018,M_METER3,Above-ground biomass in forest (tonnes),Turkistan,3.3
2018,M_METER3,Above-ground biomass in forest (tonnes),Shygys Kazakhstan,209.3
2018,Percent,Изменение чистой площади лесов,,29.600000000000364
2018,Percent,Изменение чистой площади лесов,Akmola,1.6999999999999886
2018,Percent,Изменение чистой площади лесов,Aktobe,0.6000000000000014
2018,Percent,Изменение чистой площади лесов,Almaty,20.799999999999955
2018,Percent,Изменение чистой площади лесов,Atyrau,2.099999999999998
2018,Percent,Изменение чистой площади лесов,Batys Kazakhstan,-0.1000000000000085
2018,Percent,Изменение чистой площади лесов,Zhambyl,-38.20000000000027
2018,Percent,Изменение чистой площади лесов,Karagandy,0.0999999999999943
2018,Percent,Изменение чистой площади лесов,Kostanay,1.3000000000000114
2018,Percent,Изменение чистой площади лесов,Kyzylorda,15.700000000000273
2018,Percent,Изменение чистой площади лесов,Mangistau,0.1000000000000085
2018,Percent,Изменение чистой площади лесов,Pavlodar,3.200000000000045
2018,Percent,Изменение чистой площади лесов,Soltustik Kazakhstan,1.2999999999999543
2018,Percent,Изменение чистой площади лесов,Turkistan,15.200000000000044
2018,Percent,Изменение чистой площади лесов,Shygys Kazakhstan,5.600000000000136
2018,thousands hectares,Proportion of forest area within legally established protected areas,,12933.1
2018,thousands hectares,Proportion of forest area within legally established protected areas,Akmola,383.8
2018,thousands hectares,Proportion of forest area within legally established protected areas,Aktobe,52.5
2018,thousands hectares,Proportion of forest area within legally established protected areas,Almaty,1949.5
2018,thousands hectares,Proportion of forest area within legally established protected areas,Atyrau,18.7
2018,thousands hectares,Proportion of forest area within legally established protected areas,Batys Kazakhstan,91.1
2018,thousands hectares,Proportion of forest area within legally established protected areas,Zhambyl,2323.1
2018,thousands hectares,Proportion of forest area within legally established protected areas,Karagandy,153.6
2018,thousands hectares,Proportion of forest area within legally established protected areas,Kostanay,241.3
2018,thousands hectares,Proportion of forest area within legally established protected areas,Kyzylorda,3118.9
2018,thousands hectares,Proportion of forest area within legally established protected areas,Mangistau,125.2
2018,thousands hectares,Proportion of forest area within legally established protected areas,Pavlodar,261.6
2018,thousands hectares,Proportion of forest area within legally established protected areas,Soltustik Kazakhstan,538.5
2018,thousands hectares,Proportion of forest area within legally established protected areas,Turkistan,1654.4
2018,thousands hectares,Proportion of forest area within legally established protected areas,Shygys Kazakhstan,2020.9
2018,thousands hectares,Proportion of forest area with a long-term management plan,,12933.1
2018,thousands hectares,Proportion of forest area with a long-term management plan,Akmola,383.8
2018,thousands hectares,Proportion of forest area with a long-term management plan,Aktobe,52.5
2018,thousands hectares,Proportion of forest area with a long-term management plan,Almaty,1949.5
2018,thousands hectares,Proportion of forest area with a long-term management plan,Atyrau,18.7
2018,thousands hectares,Proportion of forest area with a long-term management plan,Batys Kazakhstan,91.1
2018,thousands hectares,Proportion of forest area with a long-term management plan,Zhambyl,2323.1
2018,thousands hectares,Proportion of forest area with a long-term management plan,Karagandy,153.6
2018,thousands hectares,Proportion of forest area with a long-term management plan,Kostanay,241.3
2018,thousands hectares,Proportion of forest area with a long-term management plan,Kyzylorda,3118.9
2018,thousands hectares,Proportion of forest area with a long-term management plan,Mangistau,125.2
2018,thousands hectares,Proportion of forest area with a long-term management plan,Pavlodar,261.6
2018,thousands hectares,Proportion of forest area with a long-term management plan,Soltustik Kazakhstan,538.5
2018,thousands hectares,Proportion of forest area with a long-term management plan,Turkistan,1654.4
2018,thousands hectares,Proportion of forest area with a long-term management plan,Shygys Kazakhstan,2020.9
2019,thousands hectares,"Площадь территории, покрытой лесом",,13121.8
2019,thousands hectares,"Площадь территории, покрытой лесом",Akmola,384.2
2019,thousands hectares,"Площадь территории, покрытой лесом",Aktobe,56.3
2019,thousands hectares,"Площадь территории, покрытой лесом",Almaty,2104.2
2019,thousands hectares,"Площадь территории, покрытой лесом",Atyrau,18.7
2019,thousands hectares,"Площадь территории, покрытой лесом",Batys Kazakhstan,91.2
2019,thousands hectares,"Площадь территории, покрытой лесом",Zhambyl,2297.9
2019,thousands hectares,"Площадь территории, покрытой лесом",Karagandy,152.3
2019,thousands hectares,"Площадь территории, покрытой лесом",Kostanay,242.2
2019,thousands hectares,"Площадь территории, покрытой лесом",Kyzylorda,3146.7
2019,thousands hectares,"Площадь территории, покрытой лесом",Mangistau,125.4
2019,thousands hectares,"Площадь территории, покрытой лесом",Pavlodar,267.5
2019,thousands hectares,"Площадь территории, покрытой лесом",Soltustik Kazakhstan,540.4
2019,thousands hectares,"Площадь территории, покрытой лесом",Turkistan,1665.6
2019,thousands hectares,"Площадь территории, покрытой лесом",Shygys Kazakhstan,2029.1
2019,M_METER3,Above-ground biomass in forest (tonnes),,435.8
2019,M_METER3,Above-ground biomass in forest (tonnes),Akmola,46.0
2019,M_METER3,Above-ground biomass in forest (tonnes),Aktobe,1.2
2019,M_METER3,Above-ground biomass in forest (tonnes),Almaty,51.9
2019,M_METER3,Above-ground biomass in forest (tonnes),Atyrau,0.4
2019,M_METER3,Above-ground biomass in forest (tonnes),Batys Kazakhstan,7.9
2019,M_METER3,Above-ground biomass in forest (tonnes),Zhambyl,3.7
2019,M_METER3,Above-ground biomass in forest (tonnes),Karagandy,5.7
2019,M_METER3,Above-ground biomass in forest (tonnes),Kostanay,17.7
2019,M_METER3,Above-ground biomass in forest (tonnes),Kyzylorda,6.5
2019,M_METER3,Above-ground biomass in forest (tonnes),Mangistau,0.1
2019,M_METER3,Above-ground biomass in forest (tonnes),Pavlodar,28.0
2019,M_METER3,Above-ground biomass in forest (tonnes),Soltustik Kazakhstan,51.0
2019,M_METER3,Above-ground biomass in forest (tonnes),Turkistan,3.4
2019,M_METER3,Above-ground biomass in forest (tonnes),Shygys Kazakhstan,212.3
2019,Percent,Изменение чистой площади лесов,,188.6999999999989
2019,Percent,Изменение чистой площади лесов,Akmola,0.4
2019,Percent,Изменение чистой площади лесов,Aktobe,3.8
2019,Percent,Изменение чистой площади лесов,Almaty,154.7
2019,Percent,Изменение чистой площади лесов,Atyrau,0.0
2019,Percent,Изменение чистой площади лесов,Batys Kazakhstan,0.1
2019,Percent,Изменение чистой площади лесов,Zhambyl,-25.2
2019,Percent,Изменение чистой площади лесов,Karagandy,-1.3
2019,Percent,Изменение чистой площади лесов,Kostanay,0.9
2019,Percent,Изменение чистой площади лесов,Kyzylorda,27.8
2019,Percent,Изменение чистой площади лесов,Mangistau,0.2
2019,Percent,Изменение чистой площади лесов,Pavlodar,5.9
2019,Percent,Изменение чистой площади лесов,Soltustik Kazakhstan,1.9
2019,Percent,Изменение чистой площади лесов,Turkistan,11.2
2019,Percent,Изменение чистой площади лесов,Shygys Kazakhstan,8.2
2019,thousands hectares,Proportion of forest area within legally established protected areas,,13121.8
2019,thousands hectares,Proportion of forest area within legally established protected areas,Akmola,384.2
2019,thousands hectares,Proportion of forest area within legally established protected areas,Aktobe,56.3
2019,thousands hectares,Proportion of forest area within legally established protected areas,Almaty,2104.2
2019,thousands hectares,Proportion of forest area within legally established protected areas,Atyrau,18.7
2019,thousands hectares,Proportion of forest area within legally established protected areas,Batys Kazakhstan,91.2
2019,thousands hectares,Proportion of forest area within legally established protected areas,Zhambyl,2297.9
2019,thousands hectares,Proportion of forest area within legally established protected areas,Karagandy,152.3
2019,thousands hectares,Proportion of forest area within legally established protected areas,Kostanay,242.2
2019,thousands hectares,Proportion of forest area within legally established protected areas,Kyzylorda,3146.7
2019,thousands hectares,Proportion of forest area within legally established protected areas,Mangistau,125.4
2019,thousands hectares,Proportion of forest area within legally established protected areas,Pavlodar,267.5
2019,thousands hectares,Proportion of forest area within legally established protected areas,Soltustik Kazakhstan,540.4
2019,thousands hectares,Proportion of forest area within legally established protected areas,Turkistan,1665.6
2019,thousands hectares,Proportion of forest area within legally established protected areas,Shygys Kazakhstan,2029.1
2019,thousands hectares,Proportion of forest area with a long-term management plan,,13121.8
2019,thousands hectares,Proportion of forest area with a long-term management plan,Akmola,384.2
2019,thousands hectares,Proportion of forest area with a long-term management plan,Aktobe,56.3
2019,thousands hectares,Proportion of forest area with a long-term management plan,Almaty,2104.2
2019,thousands hectares,Proportion of forest area with a long-term management plan,Atyrau,18.7
2019,thousands hectares,Proportion of forest area with a long-term management plan,Batys Kazakhstan,91.2
2019,thousands hectares,Proportion of forest area with a long-term management plan,Zhambyl,2297.9
2019,thousands hectares,Proportion of forest area with a long-term management plan,Karagandy,152.3
2019,thousands hectares,Proportion of forest area with a long-term management plan,Kostanay,242.2
2019,thousands hectares,Proportion of forest area with a long-term management plan,Kyzylorda,3146.7
2019,thousands hectares,Proportion of forest area with a long-term management plan,Mangistau,125.4
2019,thousands hectares,Proportion of forest area with a long-term management plan,Pavlodar,267.5
2019,thousands hectares,Proportion of forest area with a long-term management plan,Soltustik Kazakhstan,540.4
2019,thousands hectares,Proportion of forest area with a long-term management plan,Turkistan,1665.6
2019,thousands hectares,Proportion of forest area with a long-term management plan,Shygys Kazakhstan,2029.1
