Year,Units,Регионы,Местность,Пол,Образование,Брачное состояние,гражданство,GeoCode,Value
2014,на 100 000 населения,Актюбинская,,мужчины,,,,,20.82
2015,на 100 000 населения,Актюбинская,,мужчины,,,,,23.73
2016,на 100 000 населения,Актюбинская,,мужчины,,,,,16.74
2017,на 100 000 населения,Актюбинская,,мужчины,,,,,15.29
2018,на 100 000 населения,Актюбинская,,мужчины,,,,,18.65
2010,на 100 000 населения,Алматинская,,мужчины,,,,,37.81
2011,на 100 000 населения,Алматинская,,мужчины,,,,,38.67
2012,на 100 000 населения,Алматинская,,мужчины,,,,,39.08
2013,на 100 000 населения,Алматинская,,мужчины,,,,,42.99
2014,на 100 000 населения,Алматинская,,мужчины,,,,,34.58
2015,на 100 000 населения,Алматинская,,мужчины,,,,,37.07
2016,на 100 000 населения,Алматинская,,мужчины,,,,,36.45
2017,на 100 000 населения,Алматинская,,мужчины,,,,,28.94
2018,на 100 000 населения,Алматинская,,мужчины,,,,,26.49
2010,на 100 000 населения,Атырауская,,мужчины,,,,,1.94
2011,на 100 000 населения,Атырауская,,мужчины,,,,,29.24
2012,на 100 000 населения,Атырауская,,мужчины,,,,,28.6
2013,на 100 000 населения,Атырауская,,мужчины,,,,,31.59
2014,на 100 000 населения,Атырауская,,мужчины,,,,,20.57
2015,на 100 000 населения,Атырауская,,мужчины,,,,,17.66
2016,на 100 000 населения,Атырауская,,мужчины,,,,,15.9
2017,на 100 000 населения,Атырауская,,мужчины,,,,,12.24
2018,на 100 000 населения,Атырауская,,мужчины,,,,,22.65
2010,на 100 000 населения,Западно-Казахстанская,,мужчины,,,,,19.84
2011,на 100 000 населения,Западно-Казахстанская,,мужчины,,,,,25.46
2012,на 100 000 населения,Западно-Казахстанская,,мужчины,,,,,24.92
2013,на 100 000 населения,Западно-Казахстанская,,мужчины,,,,,26.35
2014,на 100 000 населения,Западно-Казахстанская,,мужчины,,,,,21.79
2015,на 100 000 населения,Западно-Казахстанская,,мужчины,,,,,21.89
2016,на 100 000 населения,Западно-Казахстанская,,мужчины,,,,,23.95
2017,на 100 000 населения,Западно-Казахстанская,,мужчины,,,,,21.49
2018,на 100 000 населения,Западно-Казахстанская,,мужчины,,,,,27.64
2010,на 100 000 населения,Жамбылская,,мужчины,,,,,46.75
2011,на 100 000 населения,Жамбылская,,мужчины,,,,,45.79
2012,на 100 000 населения,Жамбылская,,мужчины,,,,,42.51
2013,на 100 000 населения,Жамбылская,,мужчины,,,,,37.55
2014,на 100 000 населения,Жамбылская,,мужчины,,,,,27.85
2015,на 100 000 населения,Жамбылская,,мужчины,,,,,33.95
2016,на 100 000 населения,Жамбылская,,мужчины,,,,,33.84
2017,на 100 000 населения,Жамбылская,,мужчины,,,,,23.69
2018,на 100 000 населения,Жамбылская,,мужчины,,,,,26.82
2010,на 100 000 населения,Карагандинская,,мужчины,,,,,31.07
2011,на 100 000 населения,Карагандинская,,мужчины,,,,,26.1
2012,на 100 000 населения,Карагандинская,,мужчины,,,,,32.37
2013,на 100 000 населения,Карагандинская,,мужчины,,,,,29.27
2014,на 100 000 населения,Карагандинская,,мужчины,,,,,23.71
2015,на 100 000 населения,Карагандинская,,мужчины,,,,,22.8
2016,на 100 000 населения,Карагандинская,,мужчины,,,,,18.16
2017,на 100 000 населения,Карагандинская,,мужчины,,,,,17.87
2018,на 100 000 населения,Карагандинская,,мужчины,,,,,21.85
2010,на 100 000 населения,Костанайская,,мужчины,,,,,19.7
2011,на 100 000 населения,Костанайская,,мужчины,,,,,18.05
2012,на 100 000 населения,Костанайская,,мужчины,,,,,20.46
2013,на 100 000 населения,Костанайская,,мужчины,,,,,23.57
2014,на 100 000 населения,Костанайская,,мужчины,,,,,27.14
2015,на 100 000 населения,Костанайская,,мужчины,,,,,23.01
2016,на 100 000 населения,Костанайская,,мужчины,,,,,13.9
2017,на 100 000 населения,Костанайская,,мужчины,,,,,16.11
2018,на 100 000 населения,Костанайская,,мужчины,,,,,14.46
2010,на 100 000 населения,Кызылординская,,мужчины,,,,,29.76
2011,на 100 000 населения,Кызылординская,,мужчины,,,,,26.94
2012,на 100 000 населения,Кызылординская,,мужчины,,,,,30.6
2013,на 100 000 населения,Кызылординская,,мужчины,,,,,24.57
2014,на 100 000 населения,Кызылординская,,мужчины,,,,,18.24
2015,на 100 000 населения,Кызылординская,,мужчины,,,,,20.04
2016,на 100 000 населения,Кызылординская,,мужчины,,,,,27.29
2017,на 100 000 населения,Кызылординская,,мужчины,,,,,17.2
2018,на 100 000 населения,Кызылординская,,мужчины,,,,,18.46
2010,на 100 000 населения,Мангистауская,,мужчины,,,,,36.55
2011,на 100 000 населения,Мангистауская,,мужчины,,,,,22.61
2012,на 100 000 населения,Мангистауская,,мужчины,,,,,23.16
2013,на 100 000 населения,Мангистауская,,мужчины,,,,,26.5
2014,на 100 000 населения,Мангистауская,,мужчины,,,,,27.3
2015,на 100 000 населения,Мангистауская,,мужчины,,,,,20.53
2016,на 100 000 населения,Мангистауская,,мужчины,,,,,24.05
2017,на 100 000 населения,Мангистауская,,мужчины,,,,,15.1
2018,на 100 000 населения,Мангистауская,,мужчины,,,,,11.7
2010,на 100 000 населения,Южно-Казахстанская,,мужчины,,,,,50.05
2011,на 100 000 населения,Южно-Казахстанская,,мужчины,,,,,39.96
2012,на 100 000 населения,Южно-Казахстанская,,мужчины,,,,,33.58
2013,на 100 000 населения,Южно-Казахстанская,,мужчины,,,,,35.39
2014,на 100 000 населения,Южно-Казахстанская,,мужчины,,,,,32.69
2015,на 100 000 населения,Южно-Казахстанская,,мужчины,,,,,27.32
2016,на 100 000 населения,Южно-Казахстанская,,мужчины,,,,,29.39
2017,на 100 000 населения,Южно-Казахстанская,,мужчины,,,,,26.37
2010,на 100 000 населения,Павлодарская,,мужчины,,,,,22.25
2011,на 100 000 населения,Павлодарская,,мужчины,,,,,26.76
2012,на 100 000 населения,Павлодарская,,мужчины,,,,,24.42
2013,на 100 000 населения,Павлодарская,,мужчины,,,,,18.09
2014,на 100 000 населения,Павлодарская,,мужчины,,,,,23.9
2015,на 100 000 населения,Павлодарская,,мужчины,,,,,18.2
2016,на 100 000 населения,Павлодарская,,мужчины,,,,,21.24
2017,на 100 000 населения,Павлодарская,,мужчины,,,,,11.75
2018,на 100 000 населения,Павлодарская,,мужчины,,,,,16.81
2010,на 100 000 населения,Северо-Казахстанская,,мужчины,,,,,26.65
2011,на 100 000 населения,Северо-Казахстанская,,мужчины,,,,,16.83
2012,на 100 000 населения,Северо-Казахстанская,,мужчины,,,,,19.85
2013,на 100 000 населения,Северо-Казахстанская,,мужчины,,,,,17.44
2014,на 100 000 населения,Северо-Казахстанская,,мужчины,,,,,23.41
2015,на 100 000 населения,Северо-Казахстанская,,мужчины,,,,,17.27
2016,на 100 000 населения,Северо-Казахстанская,,мужчины,,,,,15.91
2017,на 100 000 населения,Северо-Казахстанская,,мужчины,,,,,15.68
2018,на 100 000 населения,Северо-Казахстанская,,мужчины,,,,,14.66
2018,на 100 000 населения,Туркестанская,,мужчины,,,,,28.02
2010,на 100 000 населения,Восточно-Казахстанская,,мужчины,,,,,29.37
2011,на 100 000 населения,Восточно-Казахстанская,,мужчины,,,,,24.41
2012,на 100 000 населения,Восточно-Казахстанская,,мужчины,,,,,28.51
2013,на 100 000 населения,Восточно-Казахстанская,,мужчины,,,,,24.13
2014,на 100 000 населения,Восточно-Казахстанская,,мужчины,,,,,20.49
2015,на 100 000 населения,Восточно-Казахстанская,,мужчины,,,,,21.67
2016,на 100 000 населения,Восточно-Казахстанская,,мужчины,,,,,23.66
2017,на 100 000 населения,Восточно-Казахстанская,,мужчины,,,,,16.04
2018,на 100 000 населения,Восточно-Казахстанская,,мужчины,,,,,17.46
2010,на 100 000 населения,г_Нур-Султан,,мужчины,,,,,20.13
2011,на 100 000 населения,г_Нур-Султан,,мужчины,,,,,15.47
2012,на 100 000 населения,г_Нур-Султан,,мужчины,,,,,15.78
2013,на 100 000 населения,г_Нур-Султан,,мужчины,,,,,17.95
2014,на 100 000 населения,г_Нур-Султан,,мужчины,,,,,14.66
2015,на 100 000 населения,г_Нур-Султан,,мужчины,,,,,12.5
2016,на 100 000 населения,г_Нур-Султан,,мужчины,,,,,12.59
2017,на 100 000 населения,г_Нур-Султан,,мужчины,,,,,12.02
2018,на 100 000 населения,г_Нур-Султан,,мужчины,,,,,12.23
2010,на 100 000 населения,г_Алматы,,мужчины,,,,,20.39
2011,на 100 000 населения,г_Алматы,,мужчины,,,,,18.81
2012,на 100 000 населения,г_Алматы,,мужчины,,,,,21.31
2013,на 100 000 населения,г_Алматы,,мужчины,,,,,17.66
2014,на 100 000 населения,г_Алматы,,мужчины,,,,,19.38
2015,на 100 000 населения,г_Алматы,,мужчины,,,,,13.86
2016,на 100 000 населения,г_Алматы,,мужчины,,,,,12.66
2017,на 100 000 населения,г_Алматы,,мужчины,,,,,12.08
2018,на 100 000 населения,г_Алматы,,мужчины,,,,,13.29
2018,на 100 000 населения,г_Шымкент,,мужчины,,,,,16.75
2010,на 100 000 населения,,городское население,мужчины,,,,,27.39
2011,на 100 000 населения,,городское население,мужчины,,,,,25.11
2012,на 100 000 населения,,городское население,мужчины,,,,,25.41
2013,на 100 000 населения,,городское население,мужчины,,,,,25.02
2014,на 100 000 населения,,городское население,мужчины,,,,,22.42
2015,на 100 000 населения,,городское население,мужчины,,,,,19.77
2016,на 100 000 населения,,городское население,мужчины,,,,,18.54
2017,на 100 000 населения,,городское население,мужчины,,,,,16.47
2018,на 100 000 населения,,городское население,мужчины,,,,,17.73
2010,на 100 000 населения,Акмолинская,городское население,мужчины,,,,,26.91
2011,на 100 000 населения,Акмолинская,городское население,мужчины,,,,,20.63
2012,на 100 000 населения,Акмолинская,городское население,мужчины,,,,,22.42
2013,на 100 000 населения,Акмолинская,городское население,мужчины,,,,,24.74
2014,на 100 000 населения,Акмолинская,городское население,мужчины,,,,,18.47
2015,на 100 000 населения,Акмолинская,городское население,мужчины,,,,,12.22
2016,на 100 000 населения,Акмолинская,городское население,мужчины,,,,,15.22
2017,на 100 000 населения,Акмолинская,городское население,мужчины,,,,,26.84
2018,на 100 000 населения,Акмолинская,городское население,мужчины,,,,,16.45
2010,на 100 000 населения,Актюбинская,городское население,мужчины,,,,,19.84
2011,на 100 000 населения,Актюбинская,городское население,мужчины,,,,,16.79
2012,на 100 000 населения,Актюбинская,городское население,мужчины,,,,,24.38
2013,на 100 000 населения,Актюбинская,городское население,мужчины,,,,,24.85
2014,на 100 000 населения,Актюбинская,городское население,мужчины,,,,,22.63
2015,на 100 000 населения,Актюбинская,городское население,мужчины,,,,,23.33
2016,на 100 000 населения,Актюбинская,городское население,мужчины,,,,,15.63
2017,на 100 000 населения,Актюбинская,городское население,мужчины,,,,,12.92
2018,на 100 000 населения,Актюбинская,городское население,мужчины,,,,,16.91
2010,на 100 000 населения,Алматинская,городское население,мужчины,,,,,38.76
2011,на 100 000 населения,Алматинская,городское население,мужчины,,,,,38.62
2012,на 100 000 населения,Алматинская,городское население,мужчины,,,,,42.69
2013,на 100 000 населения,Алматинская,городское население,мужчины,,,,,49.44
2014,на 100 000 населения,Алматинская,городское население,мужчины,,,,,37.12
2015,на 100 000 населения,Алматинская,городское население,мужчины,,,,,40.74
2016,на 100 000 населения,Алматинская,городское население,мужчины,,,,,38.97
2017,на 100 000 населения,Алматинская,городское население,мужчины,,,,,27.16
2018,на 100 000 населения,Алматинская,городское население,мужчины,,,,,30.37
2010,на 100 000 населения,Атырауская,городское население,мужчины,,,,,2.51
2011,на 100 000 населения,Атырауская,городское население,мужчины,,,,,30.12
2012,на 100 000 населения,Атырауская,городское население,мужчины,,,,,35.66
2013,на 100 000 населения,Атырауская,городское население,мужчины,,,,,32.21
2014,на 100 000 населения,Атырауская,городское население,мужчины,,,,,18.63
2015,на 100 000 населения,Атырауская,городское население,мужчины,,,,,12.0
2016,на 100 000 населения,Атырауская,городское население,мужчины,,,,,12.34
2017,на 100 000 населения,Атырауская,городское население,мужчины,,,,,9.91
2018,на 100 000 населения,Атырауская,городское население,мужчины,,,,,24.69
2010,на 100 000 населения,Западно-Казахстанская,городское население,мужчины,,,,,18.8
2011,на 100 000 населения,Западно-Казахстанская,городское население,мужчины,,,,,32.37
2012,на 100 000 населения,Западно-Казахстанская,городское население,мужчины,,,,,30.27
2013,на 100 000 населения,Западно-Казахстанская,городское население,мужчины,,,,,29.06
2014,на 100 000 населения,Западно-Казахстанская,городское население,мужчины,,,,,24.4
2015,на 100 000 населения,Западно-Казахстанская,городское население,мужчины,,,,,19.89
2016,на 100 000 населения,Западно-Казахстанская,городское население,мужчины,,,,,22.89
2017,на 100 000 населения,Западно-Казахстанская,городское население,мужчины,,,,,22.29
2018,на 100 000 населения,Западно-Казахстанская,городское население,мужчины,,,,,30.69
2010,на 100 000 населения,Жамбылская,городское население,мужчины,,,,,42.89
2011,на 100 000 населения,Жамбылская,городское население,мужчины,,,,,46.71
2012,на 100 000 населения,Жамбылская,городское население,мужчины,,,,,38.87
2013,на 100 000 населения,Жамбылская,городское население,мужчины,,,,,31.84
2014,на 100 000 населения,Жамбылская,городское население,мужчины,,,,,26.46
2015,на 100 000 населения,Жамбылская,городское население,мужчины,,,,,29.35
2016,на 100 000 населения,Жамбылская,городское население,мужчины,,,,,29.12
2017,на 100 000 населения,Жамбылская,городское население,мужчины,,,,,18.88
2018,на 100 000 населения,Жамбылская,городское население,мужчины,,,,,23.15
2010,на 100 000 населения,Карагандинская,городское население,мужчины,,,,,30.31
2011,на 100 000 населения,Карагандинская,городское население,мужчины,,,,,25.83
2012,на 100 000 населения,Карагандинская,городское население,мужчины,,,,,27.3
2013,на 100 000 населения,Карагандинская,городское население,мужчины,,,,,26.3
2014,на 100 000 населения,Карагандинская,городское население,мужчины,,,,,23.86
2015,на 100 000 населения,Карагандинская,городское население,мужчины,,,,,22.45
2016,на 100 000 населения,Карагандинская,городское население,мужчины,,,,,16.25
2017,на 100 000 населения,Карагандинская,городское население,мужчины,,,,,15.43
2018,на 100 000 населения,Карагандинская,городское население,мужчины,,,,,19.92
2010,на 100 000 населения,Костанайская,городское население,мужчины,,,,,16.35
2011,на 100 000 населения,Костанайская,городское население,мужчины,,,,,15.26
2012,на 100 000 населения,Костанайская,городское население,мужчины,,,,,13.65
2013,на 100 000 населения,Костанайская,городское население,мужчины,,,,,28.5
2014,на 100 000 населения,Костанайская,городское население,мужчины,,,,,18.64
2015,на 100 000 населения,Костанайская,городское население,мужчины,,,,,17.89
2016,на 100 000 населения,Костанайская,городское население,мужчины,,,,,11.65
2017,на 100 000 населения,Костанайская,городское население,мужчины,,,,,16.2
2018,на 100 000 населения,Костанайская,городское население,мужчины,,,,,16.07
2010,на 100 000 населения,Кызылординская,городское население,мужчины,,,,,27.38
2011,на 100 000 населения,Кызылординская,городское население,мужчины,,,,,19.24
2012,на 100 000 населения,Кызылординская,городское население,мужчины,,,,,29.49
2013,на 100 000 населения,Кызылординская,городское население,мужчины,,,,,20.93
2014,на 100 000 населения,Кызылординская,городское население,мужчины,,,,,15.95
2015,на 100 000 населения,Кызылординская,городское население,мужчины,,,,,20.49
2016,на 100 000 населения,Кызылординская,городское население,мужчины,,,,,18.8
2017,на 100 000 населения,Кызылординская,городское население,мужчины,,,,,17.85
2018,на 100 000 населения,Кызылординская,городское население,мужчины,,,,,19.29
2010,на 100 000 населения,Мангистауская,городское население,мужчины,,,,,36.27
2011,на 100 000 населения,Мангистауская,городское население,мужчины,,,,,28.01
2012,на 100 000 населения,Мангистауская,городское население,мужчины,,,,,22.35
2013,на 100 000 населения,Мангистауская,городское население,мужчины,,,,,24.03
2014,на 100 000 населения,Мангистауская,городское население,мужчины,,,,,20.93
2015,на 100 000 населения,Мангистауская,городское население,мужчины,,,,,20.7
2016,на 100 000 населения,Мангистауская,городское население,мужчины,,,,,16.14
2017,на 100 000 населения,Мангистауская,городское население,мужчины,,,,,16.16
2018,на 100 000 населения,Мангистауская,городское население,мужчины,,,,,12.57
2010,на 100 000 населения,Южно-Казахстанская,городское население,мужчины,,,,,50.06
2011,на 100 000 населения,Южно-Казахстанская,городское население,мужчины,,,,,38.85
2012,на 100 000 населения,Южно-Казахстанская,городское население,мужчины,,,,,29.01
2013,на 100 000 населения,Южно-Казахстанская,городское население,мужчины,,,,,32.48
2014,на 100 000 населения,Южно-Казахстанская,городское население,мужчины,,,,,35.1
2015,на 100 000 населения,Южно-Казахстанская,городское население,мужчины,,,,,25.25
2016,на 100 000 населения,Южно-Казахстанская,городское население,мужчины,,,,,26.91
2017,на 100 000 населения,Южно-Казахстанская,городское население,мужчины,,,,,25.0
2010,на 100 000 населения,Павлодарская,городское население,мужчины,,,,,17.9
2011,на 100 000 населения,Павлодарская,городское население,мужчины,,,,,20.76
2012,на 100 000 населения,Павлодарская,городское население,мужчины,,,,,24.42
2013,на 100 000 населения,Павлодарская,городское население,мужчины,,,,,15.42
2014,на 100 000 населения,Павлодарская,городское население,мужчины,,,,,18.53
2015,на 100 000 населения,Павлодарская,городское население,мужчины,,,,,15.91
2016,на 100 000 населения,Павлодарская,городское население,мужчины,,,,,17.04
2017,на 100 000 населения,Павлодарская,городское население,мужчины,,,,,10.55
2018,на 100 000 населения,Павлодарская,городское население,мужчины,,,,,13.83
2010,на 100 000 населения,Северо-Казахстанская,городское население,мужчины,,,,,19.47
2011,на 100 000 населения,Северо-Казахстанская,городское население,мужчины,,,,,11.12
2012,на 100 000 населения,Северо-Казахстанская,городское население,мужчины,,,,,16.66
2013,на 100 000 населения,Северо-Казахстанская,городское население,мужчины,,,,,19.32
2014,на 100 000 населения,Северо-Казахстанская,городское население,мужчины,,,,,15.51
2015,на 100 000 населения,Северо-Казахстанская,городское население,мужчины,,,,,17.04
2016,на 100 000 населения,Северо-Казахстанская,городское население,мужчины,,,,,14.16
2017,на 100 000 населения,Северо-Казахстанская,городское население,мужчины,,,,,11.45
2018,на 100 000 населения,Северо-Казахстанская,городское население,мужчины,,,,,10.47
2018,на 100 000 населения,Туркестанская,городское население,мужчины,,,,,33.7
2010,на 100 000 населения,Восточно-Казахстанская,городское население,мужчины,,,,,25.12
2011,на 100 000 населения,Восточно-Казахстанская,городское население,мужчины,,,,,23.12
2012,на 100 000 населения,Восточно-Казахстанская,городское население,мужчины,,,,,23.53
2013,на 100 000 населения,Восточно-Казахстанская,городское население,мужчины,,,,,20.17
2014,на 100 000 населения,Восточно-Казахстанская,городское население,мужчины,,,,,16.32
2015,на 100 000 населения,Восточно-Казахстанская,городское население,мужчины,,,,,16.96
2016,на 100 000 населения,Восточно-Казахстанская,городское население,мужчины,,,,,19.68
2017,на 100 000 населения,Восточно-Казахстанская,городское население,мужчины,,,,,13.89
2018,на 100 000 населения,Восточно-Казахстанская,городское население,мужчины,,,,,14.3
2010,на 100 000 населения,г_Нур-Султан,городское население,мужчины,,,,,20.13
2011,на 100 000 населения,г_Нур-Султан,городское население,мужчины,,,,,15.47
2012,на 100 000 населения,г_Нур-Султан,городское население,мужчины,,,,,15.78
2013,на 100 000 населения,г_Нур-Султан,городское население,мужчины,,,,,17.95
2014,на 100 000 населения,г_Нур-Султан,городское население,мужчины,,,,,14.66
2015,на 100 000 населения,г_Нур-Султан,городское население,мужчины,,,,,12.5
2016,на 100 000 населения,г_Нур-Султан,городское население,мужчины,,,,,12.59
2017,на 100 000 населения,г_Нур-Султан,городское население,мужчины,,,,,12.02
2018,на 100 000 населения,г_Нур-Султан,городское население,мужчины,,,,,12.23
2010,на 100 000 населения,г_Алматы,городское население,мужчины,,,,,20.39
2011,на 100 000 населения,г_Алматы,городское население,мужчины,,,,,18.81
2012,на 100 000 населения,г_Алматы,городское население,мужчины,,,,,21.31
2013,на 100 000 населения,г_Алматы,городское население,мужчины,,,,,17.66
2014,на 100 000 населения,г_Алматы,городское население,мужчины,,,,,19.38
2015,на 100 000 населения,г_Алматы,городское население,мужчины,,,,,13.86
2016,на 100 000 населения,г_Алматы,городское население,мужчины,,,,,12.66
2017,на 100 000 населения,г_Алматы,городское население,мужчины,,,,,12.08
2018,на 100 000 населения,г_Алматы,городское население,мужчины,,,,,13.29
2018,на 100 000 населения,г_Шымкент,городское население,мужчины,,,,,16.75
2010,на 100 000 населения,,сельское население,мужчины,,,,,36.05
2011,на 100 000 населения,,сельское население,мужчины,,,,,32.95
2012,на 100 000 населения,,сельское население,мужчины,,,,,33.61
2013,на 100 000 населения,,сельское население,мужчины,,,,,33.09
2014,на 100 000 населения,,сельское население,мужчины,,,,,28.67
2015,на 100 000 населения,,сельское население,мужчины,,,,,27.81
2016,на 100 000 населения,,сельское население,мужчины,,,,,29.25
2017,на 100 000 населения,,сельское население,мужчины,,,,,22.97
2018,на 100 000 населения,,сельское население,мужчины,,,,,22.99
2010,на 100 000 населения,Акмолинская,сельское население,мужчины,,,,,28.86
2011,на 100 000 населения,Акмолинская,сельское население,мужчины,,,,,27.41
2012,на 100 000 населения,Акмолинская,сельское население,мужчины,,,,,24.87
2013,на 100 000 населения,Акмолинская,сельское население,мужчины,,,,,24.36
2014,на 100 000 населения,Акмолинская,сельское население,мужчины,,,,,23.31
2015,на 100 000 населения,Акмолинская,сельское население,мужчины,,,,,16.49
2016,на 100 000 населения,Акмолинская,сельское население,мужчины,,,,,23.29
2017,на 100 000 населения,Акмолинская,сельское население,мужчины,,,,,18.15
2018,на 100 000 населения,Акмолинская,сельское население,мужчины,,,,,17.5
2010,на 100 000 населения,Актюбинская,сельское население,мужчины,,,,,26.17
2011,на 100 000 населения,Актюбинская,сельское население,мужчины,,,,,25.35
2012,на 100 000 населения,Актюбинская,сельское население,мужчины,,,,,32.37
2013,на 100 000 населения,Актюбинская,сельское население,мужчины,,,,,35.18
2014,на 100 000 населения,Актюбинская,сельское население,мужчины,,,,,18.04
2015,на 100 000 населения,Актюбинская,сельское население,мужчины,,,,,24.34
2016,на 100 000 населения,Актюбинская,сельское население,мужчины,,,,,18.5
2017,на 100 000 населения,Актюбинская,сельское население,мужчины,,,,,19.14
2018,на 100 000 населения,Актюбинская,сельское население,мужчины,,,,,22.59
2010,на 100 000 населения,Алматинская,сельское население,мужчины,,,,,37.53
2011,на 100 000 населения,Алматинская,сельское население,мужчины,,,,,38.69
2012,на 100 000 населения,Алматинская,сельское население,мужчины,,,,,38.03
2013,на 100 000 населения,Алматинская,сельское население,мужчины,,,,,41.13
2014,на 100 000 населения,Алматинская,сельское население,мужчины,,,,,33.78
2015,на 100 000 населения,Алматинская,сельское население,мужчины,,,,,35.95
2016,на 100 000 населения,Алматинская,сельское население,мужчины,,,,,35.68
2017,на 100 000 населения,Алматинская,сельское население,мужчины,,,,,29.47
2018,на 100 000 населения,Алматинская,сельское население,мужчины,,,,,25.4
2010,на 100 000 населения,Атырауская,сельское население,мужчины,,,,,1.45
2011,на 100 000 населения,Атырауская,сельское население,мужчины,,,,,28.46
2012,на 100 000 населения,Атырауская,сельское население,мужчины,,,,,22.38
2013,на 100 000 населения,Атырауская,сельское население,мужчины,,,,,31.05
2014,на 100 000 населения,Атырауская,сельское население,мужчины,,,,,22.19
2015,на 100 000 населения,Атырауская,сельское население,мужчины,,,,,22.51
2016,на 100 000 населения,Атырауская,сельское население,мужчины,,,,,19.01
2017,на 100 000 населения,Атырауская,сельское население,мужчины,,,,,14.28
2018,на 100 000 населения,Атырауская,сельское население,мужчины,,,,,20.51
2010,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,,,,,20.71
2011,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,,,,,19.54
2012,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,,,,,20.23
2013,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,,,,,23.95
2014,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,,,,,19.44
2015,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,,,,,23.7
2016,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,,,,,24.92
2017,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,,,,,20.72
2018,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,,,,,24.62
2010,на 100 000 населения,Жамбылская,сельское население,мужчины,,,,,49.22
2011,на 100 000 населения,Жамбылская,сельское население,мужчины,,,,,45.2
2012,на 100 000 населения,Жамбылская,сельское население,мужчины,,,,,44.8
2013,на 100 000 населения,Жамбылская,сельское население,мужчины,,,,,41.15
2014,на 100 000 населения,Жамбылская,сельское население,мужчины,,,,,28.73
2015,на 100 000 населения,Жамбылская,сельское население,мужчины,,,,,36.88
2016,на 100 000 населения,Жамбылская,сельское население,мужчины,,,,,36.85
2017,на 100 000 населения,Жамбылская,сельское население,мужчины,,,,,26.71
2018,на 100 000 населения,Жамбылская,сельское население,мужчины,,,,,29.09
2010,на 100 000 населения,Карагандинская,сельское население,мужчины,,,,,33.55
2011,на 100 000 населения,Карагандинская,сельское население,мужчины,,,,,26.98
2012,на 100 000 населения,Карагандинская,сельское население,мужчины,,,,,49.33
2013,на 100 000 населения,Карагандинская,сельское население,мужчины,,,,,39.33
2014,на 100 000 населения,Карагандинская,сельское население,мужчины,,,,,23.2
2015,на 100 000 населения,Карагандинская,сельское население,мужчины,,,,,24.02
2016,на 100 000 населения,Карагандинская,сельское население,мужчины,,,,,24.91
2017,на 100 000 населения,Карагандинская,сельское население,мужчины,,,,,26.58
2018,на 100 000 населения,Карагандинская,сельское население,мужчины,,,,,28.82
2010,на 100 000 населения,Костанайская,сельское население,мужчины,,,,,22.85
2011,на 100 000 населения,Костанайская,сельское население,мужчины,,,,,20.72
2012,на 100 000 населения,Костанайская,сельское население,мужчины,,,,,27.11
2013,на 100 000 населения,Костанайская,сельское население,мужчины,,,,,18.68
2014,на 100 000 населения,Костанайская,сельское население,мужчины,,,,,35.74
2015,на 100 000 населения,Костанайская,сельское население,мужчины,,,,,28.31
2016,на 100 000 населения,Костанайская,сельское население,мужчины,,,,,16.28
2017,на 100 000 населения,Костанайская,сельское население,мужчины,,,,,16.02
2018,на 100 000 населения,Костанайская,сельское население,мужчины,,,,,12.69
2010,на 100 000 населения,Кызылординская,сельское население,мужчины,,,,,31.42
2011,на 100 000 населения,Кызылординская,сельское население,мужчины,,,,,32.36
2012,на 100 000 населения,Кызылординская,сельское население,мужчины,,,,,31.39
2013,на 100 000 населения,Кызылординская,сельское население,мужчины,,,,,27.19
2014,на 100 000 населения,Кызылординская,сельское население,мужчины,,,,,19.9
2015,на 100 000 населения,Кызылординская,сельское население,мужчины,,,,,19.7
2016,на 100 000 населения,Кызылординская,сельское население,мужчины,,,,,33.67
2017,на 100 000 населения,Кызылординская,сельское население,мужчины,,,,,16.7
2018,на 100 000 населения,Кызылординская,сельское население,мужчины,,,,,17.84
2010,на 100 000 населения,Мангистауская,сельское население,мужчины,,,,,36.86
2011,на 100 000 населения,Мангистауская,сельское население,мужчины,,,,,16.96
2012,на 100 000 населения,Мангистауская,сельское население,мужчины,,,,,23.97
2013,на 100 000 населения,Мангистауская,сельское население,мужчины,,,,,28.91
2014,на 100 000 населения,Мангистауская,сельское население,мужчины,,,,,32.88
2015,на 100 000 населения,Мангистауская,сельское население,мужчины,,,,,20.4
2016,на 100 000 населения,Мангистауская,сельское население,мужчины,,,,,30.55
2017,на 100 000 населения,Мангистауская,сельское население,мужчины,,,,,14.33
2018,на 100 000 населения,Мангистауская,сельское население,мужчины,,,,,11.1
2010,на 100 000 населения,Южно-Казахстанская,сельское население,мужчины,,,,,50.04
2011,на 100 000 населения,Южно-Казахстанская,сельское население,мужчины,,,,,40.64
2012,на 100 000 населения,Южно-Казахстанская,сельское население,мужчины,,,,,36.39
2013,на 100 000 населения,Южно-Казахстанская,сельское население,мужчины,,,,,37.18
