Year,UNIT_MEASURE,Regions,Area,Sex,Value
2017,Percent,Akmola,urban,,0.1
2017,Percent,Aktobe,urban,,0.0
2017,Percent,Almaty,urban,,0.1
2017,Percent,Atyrau,urban,,0.1
2017,Percent,Batys Kazakhstan,urban,,0.0
2017,Percent,Zhambyl,urban,,0.4
2017,Percent,Karagandy,urban,,0.0
2017,Percent,Kostanay,urban,,0.0
2017,Percent,Kyzylorda,urban,,0.1
2017,Percent,Mangistau,urban,,0.0
2017,Percent,Ontustik Kazakhstan,urban,,0.0
2017,Percent,Pavlodar,urban,,0.0
2017,Percent,Soltustik Kazakhstan,urban,,0.0
2017,Percent,Shygys Kazakhstan,urban,,0.4
2017,Percent,Nur-Sultan city,urban,,0.0
2017,Percent,Almaty city,urban,,0.0
2017,Percent,,rural,,0.3
2017,Percent,Akmola,rural,,0.5
2017,Percent,Aktobe,rural,,0.0
2017,Percent,Almaty,rural,,0.2
2017,Percent,Atyrau,rural,,0.0
2017,Percent,Batys Kazakhstan,rural,,0.0
2017,Percent,Zhambyl,rural,,0.7
2017,Percent,Karagandy,rural,,0.2
2017,Percent,Kostanay,rural,,0.8
2017,Percent,Kyzylorda,rural,,0.1
2017,Percent,Mangistau,rural,,0.1
2017,Percent,Ontustik Kazakhstan,rural,,0.1
2017,Percent,Pavlodar,rural,,0.4
2017,Percent,Soltustik Kazakhstan,rural,,0.3
2017,Percent,Turkistan,rural,,0.4
2018,Percent,,,,0.1
2018,Percent,Akmola,,,0.1
2018,Percent,Aktobe,,,0.0
2018,Percent,Almaty,,,0.1
2018,Percent,Atyrau,,,0.0
2018,Percent,Batys Kazakhstan,,,0.0
2018,Percent,Zhambyl,,,0.9
2018,Percent,Karagandy,,,0.0
2018,Percent,Kostanay,,,0.5
2018,Percent,Kyzylorda,,,0.2
2018,Percent,Mangistau,,,0.0
2018,Percent,Pavlodar,,,0.1
2018,Percent,Soltustik Kazakhstan,,,0.0
2018,Percent,Turkistan,,,0.1
2018,Percent,Shygys Kazakhstan,,,0.3
2018,Percent,Nur-Sultan city,,,0.0
2018,Percent,Almaty city,,,0.0
2018,Percent,Shymkent city,,,0.0
2018,Percent,,,Male,0.1
2018,Percent,Akmola,,Male,0.1
2018,Percent,Aktobe,,Male,0.0
2018,Percent,Almaty,,Male,0.1
2018,Percent,Atyrau,,Male,0.0
2018,Percent,Batys Kazakhstan,,Male,0.0
2018,Percent,Zhambyl,,Male,0.7
2018,Percent,Karagandy,,Male,0.0
2018,Percent,Kostanay,,Male,0.5
2018,Percent,Kyzylorda,,Male,0.2
2018,Percent,Mangistau,,Male,0.0
2018,Percent,Pavlodar,,Male,0.1
2018,Percent,Soltustik Kazakhstan,,Male,0.0
2018,Percent,Turkistan,,Male,0.1
2018,Percent,Shygys Kazakhstan,,Male,0.5
2018,Percent,Nur-Sultan city,,Male,0.0
2018,Percent,Almaty city,,Male,0.0
2018,Percent,Shymkent city,,Male,0.0
2018,Percent,,,Female,0.1
2018,Percent,Akmola,,Female,0.1
2018,Percent,Aktobe,,Female,0.0
2018,Percent,Almaty,,Female,0.1
2018,Percent,Atyrau,,Female,0.0
2018,Percent,Batys Kazakhstan,,Female,0.0
2018,Percent,Zhambyl,,Female,1.1
2018,Percent,Karagandy,,Female,0.0
2018,Percent,Kostanay,,Female,0.5
2018,Percent,Kyzylorda,,Female,0.2
2018,Percent,Mangistau,,Female,0.0
2018,Percent,Pavlodar,,Female,0.1
2018,Percent,Soltustik Kazakhstan,,Female,0.1
2018,Percent,Turkistan,,Female,0.1
2018,Percent,Shygys Kazakhstan,,Female,0.2
2018,Percent,Nur-Sultan city,,Female,0.0
2018,Percent,Almaty city,,Female,0.0
2018,Percent,Shymkent city,,Female,0.0
2018,Percent,,urban,,0.0
2018,Percent,Akmola,urban,,0.0
2018,Percent,Aktobe,urban,,0.0
2018,Percent,Almaty,urban,,0.0
2018,Percent,Atyrau,urban,,0.0
2018,Percent,Batys Kazakhstan,urban,,0.0
2018,Percent,Zhambyl,urban,,0.4
2018,Percent,Karagandy,urban,,0.0
2018,Percent,Kostanay,urban,,0.1
2018,Percent,Kyzylorda,urban,,0.0
2018,Percent,Mangistau,urban,,0.0
2018,Percent,Pavlodar,urban,,0.0
2018,Percent,Soltustik Kazakhstan,urban,,0.0
2018,Percent,Turkistan,urban,,0.1
2018,Percent,Shygys Kazakhstan,urban,,0.1
2018,Percent,Nur-Sultan city,urban,,0.0
2018,Percent,Almaty city,urban,,0.0
2018,Percent,Shymkent city,urban,,0.0
2018,Percent,,rural,,0.3
2018,Percent,Akmola,rural,,0.1
2018,Percent,Aktobe,rural,,0.1
2018,Percent,Almaty,rural,,0.1
2018,Percent,Atyrau,rural,,0.0
2018,Percent,Batys Kazakhstan,rural,,0.0
2018,Percent,Zhambyl,rural,,1.2
2018,Percent,Karagandy,rural,,0.1
2018,Percent,Kostanay,rural,,0.9
2018,Percent,Kyzylorda,rural,,0.4
2018,Percent,Mangistau,rural,,0.0
2018,Percent,Pavlodar,rural,,0.2
2018,Percent,Soltustik Kazakhstan,rural,,0.1
2018,Percent,Shygys Kazakhstan,rural,,0.1
2018,Percent,Turkistan,rural,,0.7
2019,Percent,,,,0.1
2019,Percent,Akmola,,,0.2
2019,Percent,Almaty,,,0.0
2019,Percent,Atyrau,,,0.0
2019,Percent,Batys Kazakhstan,,,0.0
2019,Percent,Zhambyl,,,0.2
2019,Percent,Karagandy,,,0.0
2019,Percent,Kostanay,,,0.3
2019,Percent,Kyzylorda,,,0.1
2019,Percent,Pavlodar,,,0.1
2019,Percent,Soltustik Kazakhstan,,,0.0
2019,Percent,Shygys Kazakhstan,,,0.2
2019,Percent,,,Male,0.1
2019,Percent,Akmola,,Male,0.3
2019,Percent,Almaty,,Male,0.0
2019,Percent,Atyrau,,Male,0.0
2019,Percent,Zhambyl,,Male,0.3
2019,Percent,Karagandy,,Male,0.1
2019,Percent,Kostanay,,Male,0.3
2019,Percent,Kyzylorda,,Male,0.0
2019,Percent,Pavlodar,,Male,0.1
2019,Percent,Soltustik Kazakhstan,,Male,0.0
2019,Percent,Shygys Kazakhstan,,Male,0.1
2019,Percent,,,Female,0.1
2019,Percent,Akmola,,Female,0.2
2019,Percent,Almaty,,Female,0.0
2019,Percent,Atyrau,,Female,0.1
2019,Percent,Batys Kazakhstan,,Female,0.0
2019,Percent,Zhambyl,,Female,0.1
2019,Percent,Karagandy,,Female,0.0
2019,Percent,Kostanay,,Female,0.3
2019,Percent,Kyzylorda,,Female,0.1
2019,Percent,Pavlodar,,Female,0.1
2019,Percent,Soltustik Kazakhstan,,Female,0.0
2019,Percent,Shygys Kazakhstan,,Female,0.4
2019,Percent,,urban,,0.0
2019,Percent,Akmola,urban,,0.2
2019,Percent,Almaty,urban,,0.0
2019,Percent,Zhambyl,urban,,0.2
2019,Percent,Karagandy,urban,,0.0
2019,Percent,Kostanay,urban,,0.0
2019,Percent,Pavlodar,urban,,0.0
2019,Percent,Shygys Kazakhstan,urban,,0.3
2019,Percent,,rural,,0.1
2019,Percent,Akmola,rural,,0.3
2019,Percent,Almaty,rural,,0.0
2019,Percent,Atyrau,rural,,0.1
2019,Percent,Batys Kazakhstan,rural,,0.0
2019,Percent,Zhambyl,rural,,0.2
2019,Percent,Karagandy,rural,,0.0
2019,Percent,Kostanay,rural,,0.6
2019,Percent,Kyzylorda,rural,,0.1
2019,Percent,Pavlodar,rural,,0.4
2019,Percent,Soltustik Kazakhstan,rural,,0.1
2019,Percent,Turkistan,rural,,0.2
